"sex","decade","race","sigma_x","sigma_y","mu_x","mu_y","mu_other","mu_pn","pi_g","r_g","sigma_gx","sigma_gy","mu_gx","mu_gy","mu_g_pn","mu_g_oth","var_xg","sigma_gpartner","sigma_gother","r_std_g","cov_xg_partnerg","cov_xg_otherg","cov_xg_yg"
"Male",1990,"African-American",24079.2149209549,19758.0689440667,27887.1901726384,29002.2597035776,-7157.34030105352,8272.40983199269,0.0958192146308811,0.830104551513616,19502.4812821046,16513.9023754138,20003.1865490116,22702.1755606347,7609.79351508674,-4910.80450346366,380346776.158839,10848.6359798321,10158.9815159595,0.852644186676926,26267426.825519,-139269011.171318,267345191.813041
"Male",1990,"White",24079.2149209549,19758.0689440667,27887.1901726384,29002.2597035776,-7157.34030105352,8272.40983199269,0.904180785369119,0.853509984645012,24365.3445704888,19955.0949634386,28722.6857367855,29669.9017553148,8342.62961117282,-7395.41359264348,593670016.038647,12013.6569799279,11674.9650603226,0.85367756154511,19802121.9537304,-198484688.64118,414987449.351236
"Female",2000,"African-American",21006.0171051966,22395.6025716361,17303.1926190954,32072.9033922487,-6912.05785288526,21681.7686260385,0.137463293712646,0.706586638639904,19983.1593361212,19889.9084554114,16718.691505026,24223.9175728956,10174.6278631564,-2669.40179528683,399326657.05281,18425.3470812826,12904.1660573755,0.667707986004582,10955406.9201447,-129439870.545302,280842193.427654
"Female",2000,"White",21006.0171051966,22395.6025716361,17303.1926190954,32072.9033922487,-6912.05785288526,21681.7686260385,0.862536706287354,0.548544185347526,21163.1619491022,22518.301799821,17396.3451165289,33323.8037135536,23515.6725734884,-7588.21397646372,447879423.683929,27637.9370798499,17299.2225862629,0.547938595607951,-19439470.6053448,-167026576.584181,261413376.494408
"Male",2000,"African-American",29969.8961855515,22866.8616307088,32427.2100983763,34408.4305027713,-9011.04882582069,10992.2692302157,0.104656045884161,0.790519390985444,25077.5926884716,20055.1223848898,25115.453030098,28904.5900053901,9785.21992088295,-5996.08294559094,628885655.048884,14010.202107179,14372.5911068572,0.805940599302328,25237889.1591725,-256544314.239531,397579229.968526
"Male",2000,"White",29969.8961855515,22866.8616307088,32427.2100983763,34408.4305027713,-9011.04882582069,10992.2692302157,0.895343954115839,0.801261219892067,30376.1106826087,23087.9647778425,33281.8755928088,35051.7700606978,11133.3602682701,-9363.46580038114,922708100.202096,16441.8074352995,17673.9988374412,0.801416883305023,33172480.9215196,-393938000.320801,561942580.80282
"Female",2010,"African-American",23005.7547531945,24952.7871431809,17969.088769224,32738.3054147463,-5485.65193941353,20254.8685849358,0.146202110114386,0.736643485714305,21238.4006837276,20602.8872960131,16836.0412641214,23888.5594410468,8679.49298711192,-1626.97481018651,451069663.602561,17746.6517455309,11937.0051495988,0.696905969936069,12925784.1847487,-141660607.747687,322334840.03962
"Female",2010,"White",23005.7547531945,24952.7871431809,17969.088769224,32738.3054147463,-5485.65193941353,20254.8685849358,0.853797889885614,0.608351690540126,23289.5759804105,25315.4858369627,18163.108850637,34253.7126916424,22237.0055260275,-6146.40168502217,542404349.347314,27792.4701564789,15504.2697118716,0.607741348186734,3816356.9419125,-187544500.167426,358676206.121789
"Male",2010,"African-American",31135.8408352278,25506.0179343299,31394.3287590699,35379.3870210433,-7394.84300834105,11379.9012703144,0.10947058391317,0.816020614523496,26280.2099097115,21551.1945481467,23571.2662481561,28648.492872626,9634.23809317244,-4557.01146870256,690649432.8985,15097.9423566383,12862.1925724355,0.83159776909087,21182249.5759831,-249662155.139787,462169527.334697
"Male",2010,"White",31135.8408352278,25506.0179343299,31394.3287590699,35379.3870210433,-7394.84300834105,11379.9012703144,0.89052941608683,0.832267966277297,31547.9895800932,25829.988933825,32355.9985316667,36206.7992315493,11594.4913375996,-7743.690637717,995275646.545669,17650.9906379601,15710.0013809821,0.832430593552677,46952985.9291689,-364026598.497288,678202033.977537
