"sex","decade","race","sigma_x","sigma_y","mu_x","mu_y","mu_other","mu_pn","pi_g","r_g","sigma_gx","sigma_gy","mu_gx","mu_gy","mu_g_pn","mu_g_oth","var_xg","sigma_gpartner","sigma_gother","r_std_g","cov_xg_partnerg","cov_xg_otherg","cov_xg_yg"
"Female",1980,"White",11813.4801678965,14295.4144853288,7603.76179706563,19453.4342399592,-3399.49152247094,15249.1639653645,0.883923743743591,0.465224774610316,11866.1114712446,14464.7972207392,7577.7084367748,20182.3114390112,16407.1412195073,-3802.53821727098,140851251.000382,19294.8527959827,10462.3581350266,0.464523460443541,-16139369.7647081,-44826127.5523807,79885753.6833022
"Female",1980,"White",11813.4801678965,14295.4144853288,7603.76179706563,19453.4342399592,-3399.49152247094,15249.1639653645,0.883923743743591,0.465224774610316,11866.1114712446,14464.7972207392,7577.7084367748,20182.3114390112,16407.1412195073,-3802.53821727098,140851251.000382,19294.8527959827,10462.3581350266,0.464523460443541,-16139369.7647081,-44826127.5523807,79885753.6833022
"Female",1980,"White",11813.4801678965,14295.4144853288,7603.76179706563,19453.4342399592,-3399.49152247094,15249.1639653645,0.883923743743591,0.465224774610316,11866.1114712446,14464.7972207392,7577.7084367748,20182.3114390112,16407.1412195073,-3802.53821727098,140851251.000382,19294.8527959827,10462.3581350266,0.464523460443541,-16139369.7647081,-44826127.5523807,79885753.6833022
"Female",1980,"White",11813.4801678965,14295.4144853288,7603.76179706563,19453.4342399592,-3399.49152247094,15249.1639653645,0.883923743743591,0.465224774610316,11866.1114712446,14464.7972207392,7577.7084367748,20182.3114390112,16407.1412195073,-3802.53821727098,140851251.000382,19294.8527959827,10462.3581350266,0.464523460443541,-16139369.7647081,-44826127.5523807,79885753.6833022
"Female",1990,"African-American",15989.0962816324,19115.4803321732,13126.64926983,26746.3219348858,-5265.43342446004,18885.1060895158,0.127507258364673,0.697556599261341,14359.9417273888,15512.9803505605,12065.1897689153,18772.759901218,8276.83131773,-1569.26118542725,206272596.92713,14312.7639104169,9686.19875435692,0.652308505575273,12600536.1821309,-63474685.4020776,155398447.707182
"Female",1990,"African-American",15989.0962816324,19115.4803321732,13126.64926983,26746.3219348858,-5265.43342446004,18885.1060895158,0.127507258364673,0.697556599261341,14359.9417273888,15512.9803505605,12065.1897689153,18772.759901218,8276.83131773,-1569.26118542725,206272596.92713,14312.7639104169,9686.19875435692,0.652308505575273,12600536.1821309,-63474685.4020776,155398447.707182
"Female",1990,"African-American",15989.0962816324,19115.4803321732,13126.64926983,26746.3219348858,-5265.43342446004,18885.1060895158,0.127507258364673,0.697556599261341,14359.9417273888,15512.9803505605,12065.1897689153,18772.759901218,8276.83131773,-1569.26118542725,206272596.92713,14312.7639104169,9686.19875435692,0.652308505575273,12600536.1821309,-63474685.4020776,155398447.707182
"Female",1990,"African-American",15989.0962816324,19115.4803321732,13126.64926983,26746.3219348858,-5265.43342446004,18885.1060895158,0.127507258364673,0.697556599261341,14359.9417273888,15512.9803505605,12065.1897689153,18772.759901218,8276.83131773,-1569.26118542725,206272596.92713,14312.7639104169,9686.19875435692,0.652308505575273,12600536.1821309,-63474685.4020776,155398447.707182
"Female",1990,"African-American",15989.0962816324,19115.4803321732,13126.64926983,26746.3219348858,-5265.43342446004,18885.1060895158,0.127507258364673,0.697556599261341,14359.9417273888,15512.9803505605,12065.1897689153,18772.759901218,8276.83131773,-1569.26118542725,206272596.92713,14312.7639104169,9686.19875435692,0.652308505575273,12600536.1821309,-63474685.4020776,155398447.707182
"Female",1990,"African-American",15989.0962816324,19115.4803321732,13126.64926983,26746.3219348858,-5265.43342446004,18885.1060895158,0.127507258364673,0.697556599261341,14359.9417273888,15512.9803505605,12065.1897689153,18772.759901218,8276.83131773,-1569.26118542725,206272596.92713,14312.7639104169,9686.19875435692,0.652308505575273,12600536.1821309,-63474685.4020776,155398447.707182
"Female",1990,"African-American",15989.0962816324,19115.4803321732,13126.64926983,26746.3219348858,-5265.43342446004,18885.1060895158,0.127507258364673,0.697556599261341,14359.9417273888,15512.9803505605,12065.1897689153,18772.759901218,8276.83131773,-1569.26118542725,206272596.92713,14312.7639104169,9686.19875435692,0.652308505575273,12600536.1821309,-63474685.4020776,155398447.707182
