"sex","decade","fam_structure","sigma_x","sigma_y","mu_x","mu_y","mu_other","mu_pn","pi_g","r_g","sigma_gx","sigma_gy","mu_gx","mu_gy","mu_g_pn","mu_g_oth","var_xg","sigma_gpartner","sigma_gother","cov_xg_partnerg","cov_xg_otherg","cov_xg_yg"
"Male",1980,"Married or cohabiting:Two earners",14956.9069533217,10725.5772331619,22614.7224376305,22131.5759900895,-5491.09512691326,5007.94867937233,0.521081805249934,0.81736133809196,11666.8743949148,9495.01626205018,21792.0345207305,24148.4202614848,9286.75077416375,-6930.36503340946,136115958.146718,7787.7868052927,7039.60411407089,15909118.4257023,-61480107.1225853,90544969.4498177
"Male",1980,"Married or cohabiting:Zero earners",14956.9069533217,10725.5772331619,22614.7224376305,22131.5759900895,-5491.09512691326,5007.94867937233,0.014780391365701,NA,0,7275.01881013502,0,7431.40963529652,0,7431.40963529652,0,0,7275.01881013502,NA,NA,NA
"Male",1980,"Not married or cohabiting:One earner",14956.9069533217,10725.5772331619,22614.7224376305,22131.5759900895,-5491.09512691326,5007.94867937233,0.162166303415585,0.933377057613097,20691.6669347206,13428.7430056927,29620.5357175482,22978.4508507348,0,-6642.08486681346,428145080.537411,0,9474.92351542041,NA,-168794058.723768,259351021.813644
"Male",1980,"Not married or cohabiting:Zero earners",14956.9069533217,10725.5772331619,22614.7224376305,22131.5759900895,-5491.09512691326,5007.94867937233,0.0141167523292021,NA,0,8227.95125618558,0,6786.13139679691,0,6786.13139679691,0,0,8227.95125618558,NA,NA,NA
"Male",1990,"Married or cohabiting:One earner",18797.3302956697,14876.841968599,25179.1688178415,26240.5912445354,-6673.07209925734,7734.49452595117,0.193099872053879,0.876870334177227,19051.0384562627,13191.8503963972,23886.7495324936,21771.6434074296,1359.89048773945,-3474.99661280343,362942066.262001,5315.38061659542,7525.9091309677,-32483364.785539,-110085008.931886,220373692.544576
"Male",1990,"Married or cohabiting:Two earners",18797.3302956697,14876.841968599,25179.1688178415,26240.5912445354,-6673.07209925734,7734.49452595117,0.572379202980303,0.828460271663865,14729.7194619759,13466.4167577623,24442.7760612409,29091.641089193,13054.1078499292,-8405.24282197706,216964635.428512,10566.7431316706,8262.93803478964,36134273.1162919,-88768394.7017315,164330513.843074
"Male",1990,"Married or cohabiting:Zero earners",18797.3302956697,14876.841968599,25179.1688178415,26240.5912445354,-6673.07209925734,7734.49452595117,0.0132190693457897,NA,0,7777.57269017635,0,7661.10217060808,0,7661.10217060808,0,0,7777.57269017635,NA,NA,NA
"Male",1990,"Not married or cohabiting:One earner",18797.3302956697,14876.841968599,25179.1688178415,26240.5912445354,-6673.07209925734,7734.49452595117,0.202665361672628,0.944866333771162,25085.3490536562,17377.0560868166,32448.0898191051,25436.8665630573,0,-7011.22325604775,629274737.143772,0,10367.4664285033,NA,-217398509.522772,411876227.620991
"Male",1990,"Not married or cohabiting:Zero earners",18797.3302956697,14876.841968599,25179.1688178415,26240.5912445354,-6673.07209925734,7734.49452595117,0.0186364939474,NA,0,9683.13577575957,0,6900.16833749793,0,6900.16833749793,0,0,9683.13577575957,NA,NA,NA
"Male",2000,"Married or cohabiting:One earner",24069.3284951081,18375.2065001145,29029.8427183397,31473.4934053946,-7847.19097556434,10290.8416626193,0.17744039361892,0.840993412017369,25815.8928932121,16039.187984136,25875.732334407,24916.1548651122,2545.86927930461,-3505.44674859943,666460325.873802,8436.32089038658,12034.4598903406,-65876234.562237,-252357347.574071,348226743.737489
"Male",2000,"Married or cohabiting:Two earners",24069.3284951081,18375.2065001145,29029.8427183397,31473.4934053946,-7847.19097556434,10290.8416626193,0.56704509079166,0.808865242714613,19057.3432950104,16664.1231909785,28962.8343110327,35990.75954008,17351.5330180544,-10323.607789007,363182333.463877,14218.4033537409,12491.7216524069,71242913.9168311,-177550744.443677,256874502.937025
"Male",2000,"Married or cohabiting:Zero earners",24069.3284951081,18375.2065001145,29029.8427183397,31473.4934053946,-7847.19097556434,10290.8416626193,0.012887396428463,NA,0,9917.96185973474,0,8595.82202383599,0,8595.82202383599,0,0,9917.96185973474,NA,NA,NA
"Male",2000,"Not married or cohabiting:One earner",24069.3284951081,18375.2065001145,29029.8427183397,31473.4934053946,-7847.19097556434,10290.8416626193,0.21651625492104,0.917268563031732,30896.3134185732,20278.0301739362,37018.9738372502,29231.2958739969,0,-7787.67796325336,954582182.858704,0,14710.9870221469,NA,-379898407.144711,574683775.714009
"Male",2000,"Not married or cohabiting:Zero earners",24069.3284951081,18375.2065001145,29029.8427183397,31473.4934053946,-7847.19097556434,10290.8416626193,0.0261108642399168,NA,0,9964.56379351325,0,7818.54980139785,0,7818.54980139785,0,0,9964.56379351325,NA,NA,NA
"Male",2010,"Married or cohabiting:One earner",23934.8801006141,20222.0166598637,27587.6898571388,31977.635244089,-6183.1531605265,10573.0985474768,0.201743452666009,0.814265181280953,23248.7971463417,16096.9874485831,23333.7657781678,25169.9426487431,3519.1217543701,-1682.9448837948,540506568.751745,10327.6187299091,9114.71988052212,-82114365.4957676,-153665187.9518,304727015.304171
"Male",2010,"Married or cohabiting:Two earners",23934.8801006141,20222.0166598637,27587.6898571388,31977.635244089,-6183.1531605265,10573.0985474768,0.506534063542446,0.81516426409487,19712.9137514432,18542.4799917103,29160.9847401063,39091.899414151,19471.8173648979,-9540.90269085311,388598968.57184,15394.6454198235,11596.9839831591,78003903.4733198,-168638887.513088,297963984.532043
"Male",2010,"Married or cohabiting:Zero earners",23934.8801006141,20222.0166598637,27587.6898571388,31977.635244089,-6183.1531605265,10573.0985474768,0.0204986970882569,NA,0,10007.9390580679,0,8481.81898021689,0,8481.81898021689,0,0,10007.9390580679,NA,NA,NA
"Male",2010,"Not married or cohabiting:One earner",23934.8801006141,20222.0166598637,27587.6898571388,31977.635244089,-6183.1531605265,10573.0985474768,0.230709320115121,0.935820833365852,29623.911509506,21186.7708180884,35149.0927371271,28678.5513119371,0,-6470.54142519005,877576133.12304,0,12318.5846838721,NA,-290222202.019282,587353931.103749
"Male",2010,"Not married or cohabiting:Zero earners",23934.8801006141,20222.0166598637,27587.6898571388,31977.635244089,-6183.1531605265,10573.0985474768,0.0405144665881675,NA,0,9939.47089925587,0,7604.94119098552,0,7604.94119098552,0,0,9939.47089925587,NA,NA,NA
