"sex","decade","fam_structure","sigma_x","sigma_y","mu_x","mu_y","mu_other","mu_pn","pi_g","r_g","sigma_gx","sigma_gy","mu_gx","mu_gy","mu_g_pn","mu_g_oth","var_xg","sigma_gpartner","sigma_gother","cov_xg_partnerg","cov_xg_otherg","cov_xg_yg"
"Female",1980,"Married or cohabiting:One earner",11930.3814972111,14285.6560074772,7622.96021205071,19416.1872547096,-3423.0757856173,15216.3028282762,0.266190569726326,0.0214811934451269,3100.5849359574,13640.5013215788,515.197875691086,17869.1628554073,20318.045822161,-2964.08084244477,9613626.94508593,19788.6903242956,8659.73854453223,-10467814.3957063,1762703.01267956,908515.562059199
"Female",1980,"Married or cohabiting:Two earners",11930.3814972111,14285.6560074772,7622.96021205071,19416.1872547096,-3423.0757856173,15216.3028282762,0.416466266634713,0.514100328898818,8821.36868635225,13106.9953705804,9467.65927237363,25352.088532308,23550.1201919725,-7665.69093203817,77816545.5005561,18286.9946610067,9957.46631442849,24668647.8100593,-43044070.9123563,59441122.3982533
"Female",1980,"Married or cohabiting:Zero earners",11930.3814972111,14285.6560074772,7622.96021205071,19416.1872547096,-3423.0757856173,15216.3028282762,0.0724944629888604,NA,0,8104.16411495052,0,3705.70291367572,0,3705.70291367572,0,0,8104.16411495052,NA,NA,NA
"Female",1980,"Not married or cohabiting:One earner",11930.3814972111,14285.6560074772,7622.96021205071,19416.1872547096,-3423.0757856173,15216.3028282762,0.192999611707938,0.849264921415042,18072.9318594262,13176.635948932,18356.8176832659,18220.4872590418,0,-136.330424224117,326630865.995464,0,9786.00789986603,NA,-124386540.840508,202244325.154955
"Female",1980,"Not married or cohabiting:Zero earners",11930.3814972111,14285.6560074772,7622.96021205071,19416.1872547096,-3423.0757856173,15216.3028282762,0.0518490889421629,NA,0,6297.45447806963,0,6096.63638946752,0,6096.63638946752,0,0,6297.45447806963,NA,NA,NA
"Male",1980,"Married or cohabiting:One earner",21864.6996045687,15488.4757400032,21754.2989757856,21140.6976139809,-5096.10564553549,4482.50428373084,0.290577971754471,0.90661144615531,19784.8812790865,13638.2784292141,20296.9990140195,17862.007072149,518.322634204533,-2953.31457607505,391441527.227548,3113.21871442795,8660.7310809122,-10520394.3462488,-136288607.380532,244632525.500766
"Male",1980,"Married or cohabiting:Two earners",21864.6996045687,15488.4757400032,21754.2989757856,21140.6976139809,-5096.10564553549,4482.50428373084,0.456302386959862,0.865636556672553,18287.6245209055,13114.6624775126,23525.8218829927,25363.53577339,9493.46588526677,-7655.75199486946,334437210.617625,8835.38872037257,9960.61665199872,24648635.5678946,-151475016.976991,207610829.20852
"Male",1980,"Married or cohabiting:Zero earners",21864.6996045687,15488.4757400032,21754.2989757856,21140.6976139809,-5096.10564553549,4482.50428373084,0.0794431676969388,NA,0,8085.7708246841,0,3702.18946183951,0,3702.18946183951,0,0,8085.7708246841,NA,NA,NA
"Male",1980,"Not married or cohabiting:One earner",21864.6996045687,15488.4757400032,21754.2989757856,21140.6976139809,-5096.10564553549,4482.50428373084,0.156050182021417,0.934892864828752,30442.7479104933,18988.0152242829,32819.8879542753,25367.3054014969,0,-7452.58255277845,926760900.341842,0,14369.4438382857,NA,-386348547.202942,540412353.138889
"Male",1980,"Not married or cohabiting:Zero earners",21864.6996045687,15488.4757400032,21754.2989757856,21140.6976139809,-5096.10564553549,4482.50428373084,0.0176262915673109,NA,0,15435.0744173826,0,7049.90203517262,0,7049.90203517262,0,0,15435.0744173826,NA,NA,NA
"Female",1990,"Married or cohabiting:One earner",16039.2679157648,19124.1607625342,13092.4501446774,26660.4566525109,-5224.32365450895,18792.3301623425,0.178779054428198,0.0305300622509136,5780.43191076158,19218.6705415006,1407.17438251792,24211.0055810514,26265.4685528559,-3461.63735432245,33413393.0749507,25248.4066239169,11137.1014920299,-36960095.9584254,6938355.16821627,3391652.28474174
"Female",1990,"Married or cohabiting:Two earners",16039.2679157648,19124.1607625342,13092.4501446774,26660.4566525109,-5224.32365450895,18792.3301623425,0.52551589461893,0.604866185341634,12539.0606832421,18580.4738473072,13934.6382753056,31727.047361104,26824.3352383686,-9031.92615257015,157228042.818028,20368.0792962404,10619.5679923084,62353365.0908854,-78658662.3716989,140922745.537209
"Female",1990,"Married or cohabiting:Zero earners",16039.2679157648,19124.1607625342,13092.4501446774,26660.4566525109,-5224.32365450895,18792.3301623425,0.0151687618560865,NA,0,9919.86795515072,0,7197.64385674509,0,7197.64385674509,0,0,9919.86795515072,NA,NA,NA
"Female",1990,"Not married or cohabiting:One earner",16039.2679157648,19124.1607625342,13092.4501446774,26660.4566525109,-5224.32365450895,18792.3301623425,0.227487989371144,0.839517204634504,21363.9110471256,16840.1174789388,24256.2385599809,22922.9110575005,0,-1333.32750248037,456416695.229496,0,11659.2772743411,NA,-154382942.542502,302033752.686996
"Female",1990,"Not married or cohabiting:Zero earners",16039.2679157648,19124.1607625342,13092.4501446774,26660.4566525109,-5224.32365450895,18792.3301623425,0.0530482997256418,NA,0,11344.5169258988,0,6316.92249380043,0,6316.92249380043,0,0,11344.5169258988,NA,NA,NA
"Male",1990,"Married or cohabiting:One earner",24098.9166950685,19814.1444090736,27687.3150792482,28870.7365554928,-7082.55824271672,8265.97971896137,0.193755436789171,0.861840391156612,25261.8425317292,19194.1626336475,26192.3875840193,24170.1604167133,1420.91007467085,-3443.13724197692,638160688.09788,5818.12608687288,11096.8895377507,-37217028.8675041,-183054564.502207,417889094.728166
"Male",1990,"Married or cohabiting:Two earners",24098.9166950685,19814.1444090736,27687.3150792482,28870.7365554928,-7082.55824271672,8265.97971896137,0.571969074976538,0.854617580642532,20341.0455044541,18569.4334690256,26755.3436954906,31715.9159067794,13970.4592720038,-9009.88706071497,413758132.214271,12562.1764558546,10607.8102360296,62356729.7723399,-153307264.109559,322807597.877056
"Male",1990,"Married or cohabiting:Zero earners",24098.9166950685,19814.1444090736,27687.3150792482,28870.7365554928,-7082.55824271672,8265.97971896137,0.0167119124213636,NA,0,9886.476853318,0,7194.95951802526,0,7194.95951802526,0,0,9886.476853318,NA,NA,NA
"Male",1990,"Not married or cohabiting:One earner",24098.9166950685,19814.1444090736,27687.3150792482,28870.7365554928,-7082.55824271672,8265.97971896137,0.197797823541358,0.924661641196803,29708.912104635,21795.8443213015,36952.7240861568,29225.4057685859,0,-7727.31831757093,882619458.440927,0,12656.3999909353,NA,-283872544.74653,598746913.694397
"Male",1990,"Not married or cohabiting:Zero earners",24098.9166950685,19814.1444090736,27687.3150792482,28870.7365554928,-7082.55824271672,8265.97971896137,0.0197657522715701,NA,0,11213.1077686245,0,7394.117611416,0,7394.117611416,0,0,11213.1077686245,NA,NA,NA
"Female",2000,"Married or cohabiting:One earner",20760.0394998885,22216.0990099167,17178.1318415454,32027.7505686305,-6874.34777524579,21723.9665023308,0.171032403810497,0.118449547776796,9810.44968600957,20247.188483435,2597.12847457315,27143.2060797804,28947.0859465447,-4401.00834133747,96244923.0417253,30505.7380875888,14750.5242242718,-75179303.9411123,2462491.20341531,23528110.3040275
"Female",2000,"Married or cohabiting:Two earners",20760.0394998885,22216.0990099167,17178.1318415454,32027.7505686305,-6874.34777524579,21723.9665023308,0.526459561350292,0.608204668367923,17221.0757495596,21493.0529851439,18477.7787845733,38753.4638777512,31860.1428124199,-11584.457719242,296565449.972071,25934.3827193186,16905.5363123918,100147132.799022,-171595664.076823,225116918.694286
"Female",2000,"Married or cohabiting:Zero earners",20760.0394998885,22216.0990099167,17178.1318415454,32027.7505686305,-6874.34777524579,21723.9665023308,0.0122721143999893,NA,0,15577.5456278224,0,9651.02908426889,0,9651.02908426889,0,0,15577.5456278224,NA,NA,NA
"Female",2000,"Not married or cohabiting:One earner",20760.0394998885,22216.0990099167,17178.1318415454,32027.7505686305,-6874.34777524579,21723.9665023308,0.245658239029816,0.842526134114857,26519.0031727092,20329.7805503371,28519.8470425817,26612.8832876236,0,-1906.96375495808,703257529.274163,0,14425.7698141622,NA,-249030193.390249,454227335.883908
"Female",2000,"Not married or cohabiting:Zero earners",20760.0394998885,22216.0990099167,17178.1318415454,32027.7505686305,-6874.34777524579,21723.9665023308,0.0445776814094062,NA,0,12812.6137414157,0,7338.61888977127,0,7338.61888977127,0,0,12812.6137414157,NA,NA,NA
"Male",2000,"Married or cohabiting:One earner",29791.6382030584,22727.6106134385,32320.368173358,34310.1559615307,-8946.56173069851,10936.3495188712,0.183509616982851,0.826641877080638,30483.9675621022,20237.0552555524,28891.1417748471,27112.3270591581,2609.91689259436,-4388.73160828336,929272278.327299,9844.72993206596,14743.3707420284,-75403481.7391023,-343908681.030143,509960115.558043
"Male",2000,"Married or cohabiting:Two earners",29791.6382030584,22727.6106134385,32320.368173358,34310.1559615307,-8946.56173069851,10936.3495188712,0.565703940709098,0.802787436086946,25913.8389273731,21498.5625663264,31829.4954203312,38745.3602909447,18485.6493247087,-11569.7844540951,671527047.953836,17219.9998617256,16894.6508645851,100124685.887292,-324410594.510241,447241139.330892
"Male",2000,"Married or cohabiting:Zero earners",29791.6382030584,22727.6106134385,32320.368173358,34310.1559615307,-8946.56173069851,10936.3495188712,0.0131722426287176,NA,0,15548.0901398683,0,9631.68964044141,0,9631.68964044141,0,0,15548.0901398683,NA,NA,NA
"Male",2000,"Not married or cohabiting:One earner",29791.6382030584,22727.6106134385,32320.368173358,34310.1559615307,-8946.56173069851,10936.3495188712,0.211959372019494,0.895521160923068,35837.3155237857,24290.0923767705,42519.916605368,33304.9420556156,0,-9214.97454975241,1284313183.95137,0,17754.8384350334,NA,-504769442.066733,779543741.88466
"Male",2000,"Not married or cohabiting:Zero earners",29791.6382030584,22727.6106134385,32320.368173358,34310.1559615307,-8946.56173069851,10936.3495188712,0.0256548276598402,NA,0,15727.0343758805,0,8973.54110266297,0,8973.54110266297,0,0,15727.0343758805,NA,NA,NA
"Female",2010,"Married or cohabiting:One earner",23033.7733584412,25038.2217645907,18043.4015776646,32924.5247718994,-5611.94473896033,20493.0679331952,0.190469046036296,0.139065907216086,11568.6846655464,22302.0759868514,3565.03773052467,28236.9910135318,27432.8498407618,-2760.89655775467,133834464.890848,31416.7327282058,12566.6456153127,-97799147.976619,-155522.335257884,35879794.5789707
"Female",2010,"Married or cohabiting:Two earners",23033.7733584412,25038.2217645907,18043.4015776646,32924.5247718994,-5611.94473896033,20493.0679331952,0.474468300470963,0.667574123698773,19205.8872425421,24274.4707661629,21001.6249975891,42247.7387524612,32179.0922150397,-10932.9784601676,368866104.773242,26529.2263675405,15088.1208216501,124607144.235044,-182241682.033056,311231566.975206
"Female",2010,"Married or cohabiting:Zero earners",23033.7733584412,25038.2217645907,18043.4015776646,32924.5247718994,-5611.94473896033,20493.0679331952,0.0174548758439065,NA,0,12217.635066815,0,7682.0455807138,0,7682.0455807138,0,0,12217.635066815,NA,NA,NA
"Female",2010,"Not married or cohabiting:One earner",23033.7733584412,25038.2217645907,18043.4015776646,32924.5247718994,-5611.94473896033,20493.0679331952,0.252684427325278,0.885097847238997,29987.0339298724,22935.6005821995,29284.6179744505,27330.3237991296,0,-1954.29417532088,899222203.91132,0,14414.4151771615,NA,-290477897.372358,608744306.538957
"Female",2010,"Not married or cohabiting:Zero earners",23033.7733584412,25038.2217645907,18043.4015776646,32924.5247718994,-5611.94473896033,20493.0679331952,0.0649233503235572,NA,0,11978.8028090368,0,7100.72499434304,0,7100.72499434304,0,0,11978.8028090368,NA,NA,NA
"Male",2010,"Married or cohabiting:One earner",31039.5954349308,25489.3736476545,31374.899985521,35351.0993274095,-7480.33171545306,11456.5310573415,0.205207124760364,0.851054422509144,31394.7559725276,22285.7613912995,27383.8783440155,28213.144560921,3581.55365193315,-2752.28743502768,985630702.574558,11583.1836212276,12554.9054165987,-98076832.7261039,-292108502.3101,595445367.538358
"Male",2010,"Married or cohabiting:Two earners",31039.5954349308,25489.3736476545,31374.899985521,35351.0993274095,-7480.33171545306,11456.5310573415,0.510833721456886,0.823630399644191,26515.8619908863,24271.616103802,32147.7089218615,42222.4263821816,20988.3770000064,-10913.6595396863,703090937.11973,19202.6192984589,15091.9927875842,124685807.272515,-297702366.759538,530074377.632714
"Male",2010,"Married or cohabiting:Zero earners",31039.5954349308,25489.3736476545,31374.899985521,35351.0993274095,-7480.33171545306,11456.5310573415,0.0189562179042367,NA,0,12161.4327265424,0,7637.94201107295,0,7637.94201107295,0,0,12161.4327265424,NA,NA,NA
"Male",2010,"Not married or cohabiting:One earner",31039.5954349308,25489.3736476545,31374.899985521,35351.0993274095,-7480.33171545306,11456.5310573415,0.225696361786438,0.939268370580728,37573.7078151606,26309.5316192117,41353.7869508163,33333.3779364513,0,-8020.40901436502,1411783518.97906,0,15714.7625963478,NA,-483272914.208167,928510604.770897
"Male",2010,"Not married or cohabiting:Zero earners",31039.5954349308,25489.3736476545,31374.899985521,35351.0993274095,-7480.33171545306,11456.5310573415,0.0393065740920753,NA,0,15078.7998127581,0,8266.12957142573,0,8266.12957142573,0,0,15078.7998127581,NA,NA,NA
