"sex","decade","fam_structure","sigma_x","sigma_y","mu_x","mu_y","mu_other","mu_pn","pi_g","r_g","sigma_gx","sigma_gy","mu_gx","mu_gy","mu_g_pn","mu_g_oth","var_xg","sigma_gpartner","sigma_gother","cov_xg_partnerg","cov_xg_otherg","cov_xg_yg"
"Male",1990,"Married or cohabiting:One earner",24482.5283065687,20077.5454785766,27971.8089808984,29107.2731702465,-7160.27429210085,8295.73848144896,0.195466218545756,0.873410879361065,24651.958930152,18509.0632546472,26150.772699426,24059.8385840785,1338.8249978588,-3429.7591132063,607719079.093899,5420.00103072736,10419.0308825587,-35011309.5738076,-174183777.111437,398523992.408645
"Male",1990,"Married or cohabiting:Two earners",24482.5283065687,20077.5454785766,27971.8089808984,29107.2731702465,-7160.27429210085,8295.73848144896,0.57244684801729,0.858353233786417,20897.5602028544,18925.5934843231,26971.8423666209,31905.5238514673,14034.5666146114,-9100.88512976499,436708022.431922,12697.4864237974,10725.862509557,63220347.5757827,-160450756.828969,339477613.178732
"Male",1990,"Married or cohabiting:Zero earners",24482.5283065687,20077.5454785766,27971.8089808984,29107.2731702465,-7160.27429210085,8295.73848144896,0.0145107586648022,NA,0,10517.6872827765,0,8149.99609636423,0,8149.99609636423,0,0,10517.6872827765,NA,NA,NA
"Male",1990,"Not married or cohabiting:One earner",24482.5283065687,20077.5454785766,27971.8089808984,29107.2731702465,-7160.27429210085,8295.73848144896,0.198950248389579,0.919405774834464,30589.8147343922,22560.7541797809,37297.1144362208,29527.077574518,0,-7770.03686170275,935736765.48444,0,13255.4397993419,NA,-301227910.298954,634508855.185485
"Male",1990,"Not married or cohabiting:Zero earners",24482.5283065687,20077.5454785766,27971.8089808984,29107.2731702465,-7160.27429210085,8295.73848144896,0.0186259263825736,NA,0,14663.19096246,0,7918.4730526124,0,7918.4730526124,0,0,14663.19096246,NA,NA,NA
"Female",2000,"Married or cohabiting:One earner",20753.7017243754,22103.0023612651,17192.900977013,31998.6390750001,-6899.26532608022,21705.0034240672,0.170774683373385,0.108933791750679,9814.89913212215,20239.5588980576,2594.1841151794,27262.0890711969,29189.955132987,-4522.05017696951,96332244.9737321,30807.5675546078,15068.8131408224,-75724120.726603,1031489.50306262,21639613.7501906
"Female",2000,"Married or cohabiting:Two earners",20753.7017243754,22103.0023612651,17192.900977013,31998.6390750001,-6899.26532608022,21705.0034240672,0.526776444512755,0.602553130388187,17143.4076555139,21452.809634233,18498.2115833778,38701.6092943813,31740.405731341,-11537.0080203375,293896426.043132,25897.6986670592,16901.9617825334,95328845.3279164,-167621739.180057,221603532.191012
"Female",2000,"Married or cohabiting:Zero earners",20753.7017243754,22103.0023612651,17192.900977013,31998.6390750001,-6899.26532608022,21705.0034240672,0.0122301812993637,NA,0,13991.9900223098,0,9391.59111200825,0,9391.59111200825,0,0,13991.9900223098,NA,NA,NA
"Female",2000,"Not married or cohabiting:One earner",20753.7017243754,22103.0023612651,17192.900977013,31998.6390750001,-6899.26532608022,21705.0034240672,0.245735332533881,0.850749205717581,26604.1621728015,20120.3835402354,28508.142505021,26548.509922082,0,-1959.63258293904,707781444.916725,0,14206.4453955778,NA,-252387350.944045,455394093.972676
"Female",2000,"Not married or cohabiting:Zero earners",20753.7017243754,22103.0023612651,17192.900977013,31998.6390750001,-6899.26532608022,21705.0034240672,0.0444833582806153,NA,0,11333.1582243169,0,7128.5204408772,0,7128.5204408772,0,0,11333.1582243169,NA,NA,NA
"Male",2000,"Married or cohabiting:One earner",29753.0640439823,22558.8095281089,32256.3499469523,34269.1475909383,-8940.21911310573,10953.0167570918,0.183213244971444,0.828239374339155,30780.3817807071,20223.9635713457,29137.9387792222,27234.5205874113,2605.0250641526,-4508.44325596347,947431902.566083,9833.88453312783,15053.6792817577,-75905063.6353033,-355946735.256947,515580103.673832
"Male",2000,"Married or cohabiting:Two earners",29753.0640439823,22558.8095281089,32256.3499469523,34269.1475909383,-8940.21911310573,10953.0167570918,0.566072957057793,0.797541743628087,25883.8358405397,21462.1824845424,31715.2551864077,38696.9272477766,18505.9920832553,-11524.3200218863,669972957.82001,17143.7150444959,16897.3009072794,95333255.4577059,-322252946.159684,443053267.118053
"Male",2000,"Married or cohabiting:Zero earners",29753.0640439823,22558.8095281089,32256.3499469523,34269.1475909383,-8940.21911310573,10953.0167570918,0.0131319523423225,NA,0,13964.8593802152,0,9375.57920998628,0,9375.57920998628,0,0,13964.8593802152,NA,NA,NA
"Male",2000,"Not married or cohabiting:One earner",29753.0640439823,22558.8095281089,32256.3499469523,34269.1475909383,-8940.21911310573,10953.0167570918,0.212093100242575,0.896681551619901,35614.6373365911,23857.5857725512,42267.9725741491,33156.414986148,0,-9111.55758800112,1268402392.61691,0,17714.495421658,NA,-506510670.883106,761891721.733826
"Male",2000,"Not married or cohabiting:Zero earners",29753.0640439823,22558.8095281089,32256.3499469523,34269.1475909383,-8940.21911310573,10953.0167570918,0.0254887453858659,NA,0,13366.5018967668,0,8583.08844383182,0,8583.08844383182,0,0,13366.5018967668,NA,NA,NA
"Female",2010,"Married or cohabiting:One earner",23118.7301956088,25103.2321747087,18120.5778442606,32985.0244655685,-5750.96025984064,20615.4068811485,0.190516691342102,0.138146233779911,11785.0735134229,22380.7190664654,3641.48323360528,28435.4390533417,27650.7759035032,-2856.82008376684,138887957.716781,31655.5690818611,12577.4456331297,-100689840.182136,-1760885.2555255,36437232.2791194
"Female",2010,"Married or cohabiting:Two earners",23118.7301956088,25103.2321747087,18120.5778442606,32985.0244655685,-5750.96025984064,20615.4068811485,0.474355865104632,0.66138080639427,19254.3981178275,24531.1042925014,21044.1178619004,42332.369192867,32354.3433780162,-11066.0920470495,370731846.8798,27327.535463457,15238.2298492503,127200253.914669,-185541014.344512,312391086.449941
"Female",2010,"Married or cohabiting:Zero earners",23118.7301956088,25103.2321747087,18120.5778442606,32985.0244655685,-5750.96025984064,20615.4068811485,0.0175103461902884,NA,0,11887.7167276809,0,7605.68597850471,0,7605.68597850471,0,0,11887.7167276809,NA,NA,NA
"Female",2010,"Not married or cohabiting:One earner",23118.7301956088,25103.2321747087,18120.5778442606,32985.0244655685,-5750.96025984064,20615.4068811485,0.252393635291285,0.899492861049065,30078.179200676,22706.7851994357,29495.2515925341,27354.7359211705,0,-2140.51567136354,904696864.027977,0,13842.9018142665,NA,-290362350.287043,614334513.74093
"Female",2010,"Not married or cohabiting:Zero earners",23118.7301956088,25103.2321747087,18120.5778442606,32985.0244655685,-5750.96025984064,20615.4068811485,0.065223462071692,NA,0,10801.8798110569,0,6894.01696102685,0,6894.01696102685,0,0,10801.8798110569,NA,NA,NA
"Male",2010,"Married or cohabiting:One earner",31382.173656994,25665.1020898787,31526.6881801486,35460.0067720165,-7560.17913923256,11493.4977311005,0.205271463236896,0.853005208548133,31631.6086196366,22365.8605304774,27600.7036718492,28416.1247446259,3662.44472507255,-2847.02365229586,1000558663.86587,11818.8992199927,12571.7716997126,-101086054.908571,-295998594.904949,603474014.052343
"Male",2010,"Married or cohabiting:Two earners",31382.173656994,25665.1020898787,31526.6881801486,35460.0067720165,-7560.17913923256,11493.4977311005,0.510703145558987,0.832854588303672,27330.3859107734,24533.675540863,32326.0543603059,42309.4226520218,21033.1626831931,-11049.7943914772,746949994.031798,19254.150884838,15239.7947738985,127201543.399974,-315710192.784724,558441344.647019
"Male",2010,"Married or cohabiting:Zero earners",31382.173656994,25665.1020898787,31526.6881801486,35460.0067720165,-7560.17913923256,11493.4977311005,0.0190129849920389,NA,0,11827.3291196493,0,7564.43208316006,0,7564.43208316006,0,0,11827.3291196493,NA,NA,NA
"Male",2010,"Not married or cohabiting:One earner",31382.173656994,25665.1020898787,31526.6881801486,35460.0067720165,-7560.17913923256,11493.4977311005,0.225946951345974,0.930872317086655,37325.3822194201,26578.23227047,41390.3956217629,33443.1781330646,0,-7947.21748869829,1393184157.82581,0,15895.1708206322,NA,-469719091.309915,923465066.515887
"Male",2010,"Not married or cohabiting:Zero earners",31382.173656994,25665.1020898787,31526.6881801486,35460.0067720165,-7560.17913923256,11493.4977311005,0.0390654548661041,NA,0,13766.2529555963,0,8171.55351013373,0,8171.55351013373,0,0,13766.2529555963,NA,NA,NA
