"sex","decade","fam_structure","sigma_x","sigma_y","mu_x","mu_y","mu_other","mu_pn","pi_g","r_g","sigma_gx","sigma_gy","mu_gx","mu_gy","mu_g_pn","mu_g_oth","var_xg","sigma_gpartner","sigma_gother","cov_xg_partnerg","cov_xg_otherg","cov_xg_yg"
"Female",1980,"Married or cohabiting:One earner",11268.6909434829,12860.8898122098,7461.96833476972,18657.2823543077,-3212.42691738763,14407.7409369256,0.265849437246587,0.000770649007844561,2688.11105011406,12233.1070562035,490.567844580023,16965.0765768025,19135.4453447378,-2660.93661251531,7225941.01774531,18157.6470132806,8120.71947371158,-9387234.49891081,2186635.46480344,25341.9836380325
"Female",1980,"Married or cohabiting:Two earners",11268.6909434829,12860.8898122098,7461.96833476972,18657.2823543077,-3212.42691738763,14407.7409369256,0.423129514029058,0.538944493211865,8328.65858442837,11585.4162283305,9043.02202673891,24017.6700790194,22027.7556907177,-7053.10763843727,69366553.8159724,15838.1090837729,8835.5833834853,20188346.4811779,-37551619.9625501,52003280.3345968
"Female",1980,"Married or cohabiting:Zero earners",11268.6909434829,12860.8898122098,7461.96833476972,18657.2823543077,-3212.42691738763,14407.7409369256,0.0619629337529193,NA,0,6173.48365174237,0,2950.93070911915,0,2950.93070911915,0,0,6173.48365174237,NA,NA,NA
"Female",1980,"Not married or cohabiting:One earner",11268.6909434829,12860.8898122098,7461.96833476972,18657.2823543077,-3212.42691738763,14407.7409369256,0.195790095062344,0.849578207315357,16603.3964545313,11874.4240477963,17902.7526020283,17769.1504339441,0,-133.602168084206,275672773.826342,0,9037.49018186187,NA,-108173528.073354,167499245.752987
"Female",1980,"Not married or cohabiting:Zero earners",11268.6909434829,12860.8898122098,7461.96833476972,18657.2823543077,-3212.42691738763,14407.7409369256,0.0532680199090919,NA,0,6189.76658164642,0,6057.466538963,0,6057.466538963,0,0,6189.76658164642,NA,NA,NA
"Male",1980,"Married or cohabiting:One earner",19875.5826993642,13859.7605348737,20834.5102320323,20301.5916269461,-4891.62327674129,4358.70467165506,0.290992275278101,0.904360816438178,18155.8613561444,12235.6165502678,19112.4760644367,16954.2279039096,492.732025333902,-2650.98018586099,329635301.583539,2701.15601241783,8119.56667567871,-9417329.36158871,-119315882.959919,200902089.262028
"Male",1980,"Married or cohabiting:Two earners",19875.5826993642,13859.7605348737,20834.5102320323,20301.5916269461,-4891.62327674129,4358.70467165506,0.464721561056257,0.851573410692951,15869.1963599668,11609.0800633061,22011.999051617,24036.0972645614,9070.64318022997,-7046.54496728565,251831393.111184,8344.58224313656,8851.17002684588,20234110.3641321,-115182883.683048,156882619.792254
"Male",1980,"Married or cohabiting:Zero earners",19875.5826993642,13859.7605348737,20834.5102320323,20301.5916269461,-4891.62327674129,4358.70467165506,0.0680031079208547,NA,0,6204.77179362248,0,2968.81215519177,0,2968.81215519177,0,0,6204.77179362248,NA,NA,NA
"Male",1980,"Not married or cohabiting:One earner",19875.5826993642,13859.7605348737,20834.5102320323,20301.5916269461,-4891.62327674129,4358.70467165506,0.158275923046607,0.947799244559182,27988.4175306105,16797.8121831849,31865.0915283061,24497.9027534175,0,-7367.18877488859,783351515.867787,0,13202.7804218933,NA,-337749216.297481,445602299.570298
"Male",1980,"Not married or cohabiting:Zero earners",19875.5826993642,13859.7605348737,20834.5102320323,20301.5916269461,-4891.62327674129,4358.70467165506,0.0180071326981805,NA,0,11238.0826566148,0,6588.11198406366,0,6588.11198406366,0,0,11238.0826566148,NA,NA,NA
"Female",1990,"Married or cohabiting:One earner",15211.6920848149,16194.7863902651,12768.6795352979,25404.2821069906,-4965.22252849411,17600.8251001868,0.181128806631167,0.0245253640886924,5395.78008001028,16059.0153955224,1372.64671208308,22870.2927051251,24925.9010633979,-3428.25507035595,29114442.6718358,22769.8529146728,9322.1136013483,-34214457.5095219,7225160.08589468,2125145.24820845
"Female",1990,"Married or cohabiting:Two earners",15211.6920848149,16194.7863902651,12768.6795352979,25404.2821069906,-4965.22252849411,17600.8251001868,0.519662625330019,0.610985145591351,11244.1535513246,14970.7235733101,13395.8942331036,30015.9118237842,25181.7732284605,-8561.75563777992,126430989.085765,16711.5685144493,9261.52119239124,37514896.8687981,-61096853.4028252,102849032.551726
"Female",1990,"Married or cohabiting:Zero earners",15211.6920848149,16194.7863902651,12768.6795352979,25404.2821069906,-4965.22252849411,17600.8251001868,0.0136890968270191,NA,0,9403.73979804644,0,7812.95914955897,0,7812.95914955897,0,0,9403.73979804644,NA,NA,NA
"Female",1990,"Not married or cohabiting:One earner",15211.6920848149,16194.7863902651,12768.6795352979,25404.2821069906,-4965.22252849411,17600.8251001868,0.231453448677867,0.838948611068541,20404.507890478,15530.210323428,24016.527471711,22588.7912515391,0,-1427.73622017194,416343942.252579,0,11217.3407710641,NA,-150492621.768423,265851320.484153
"Female",1990,"Not married or cohabiting:Zero earners",15211.6920848149,16194.7863902651,12768.6795352979,25404.2821069906,-4965.22252849411,17600.8251001868,0.0540660225339277,NA,0,8127.72193594343,0,6075.16025135075,0,6075.16025135075,0,0,8127.72193594343,NA,NA,NA
"Male",1990,"Married or cohabiting:One earner",21712.9577361125,16790.3596012779,26454.6607462724,27508.8841399519,-6829.47520669719,7883.6986003767,0.196928657100364,0.882734598372893,22760.7722278287,16046.0560510289,24846.6952395055,22827.3094961173,1385.20258742109,-3404.58833080928,518052752.407099,5421.17004618732,9318.02778856451,-34417707.9044813,-161242161.069915,322392883.432706
"Male",1990,"Married or cohabiting:Two earners",21712.9577361125,16790.3596012779,26454.6607462724,27508.8841399519,-6829.47520669719,7883.6986003767,0.56682496322979,0.825745557855336,16716.5796214483,14980.780162104,25126.1034642989,30009.9355235922,13427.2712190667,-8543.43915977347,279444034.240221,11261.5166082807,9263.96922852001,37536170.1586939,-110190887.674142,206789316.72478
"Male",1990,"Married or cohabiting:Zero earners",21712.9577361125,16790.3596012779,26454.6607462724,27508.8841399519,-6829.47520669719,7883.6986003767,0.0150490180215031,NA,0,9355.66409352519,0,7789.19170488554,0,7789.19170488554,0,0,9355.66409352519,NA,NA,NA
"Male",1990,"Not married or cohabiting:One earner",21712.9577361125,16790.3596012779,26454.6607462724,27508.8841399519,-6829.47520669719,7883.6986003767,0.20175153114841,0.94251893537623,28676.6255596105,19742.1273868575,36279.931584416,28442.8603887763,0,-7837.07119563969,822348853.486105,0,12037.8420386239,NA,-288753450.337026,533595403.149075
"Male",1990,"Not married or cohabiting:Zero earners",21712.9577361125,16790.3596012779,26454.6607462724,27508.8841399519,-6829.47520669719,7883.6986003767,0.0194458304999333,NA,0,11213.9519478986,0,7587.32397484098,0,7587.32397484098,0,0,11213.9519478986,NA,NA,NA
"Female",2000,"Married or cohabiting:One earner",19439.6617256618,20115.8546183521,16783.9741308226,30731.5359310932,-6001.57984460749,19949.1416448782,0.167828809403354,0.150497930402382,9433.1988475817,17773.5982425851,2598.02585860849,25334.1746399691,25853.7920598479,-3117.64327848727,88985240.4980168,25672.0069185388,12982.3721308828,-67168822.8962459,3416349.31771862,25232766.9194889
"Female",2000,"Married or cohabiting:Two earners",19439.6617256618,20115.8546183521,16783.9741308226,30731.5359310932,-6001.57984460749,19949.1416448782,0.524052982423492,0.615978134198122,15138.6506984766,18934.904720648,17801.6754377886,37202.3609125604,29787.3135512419,-10386.6280764701,229178744.970486,21404.0912499103,13814.1376499961,69735064.796925,-122344349.89356,176569459.87385
"Female",2000,"Married or cohabiting:Zero earners",19439.6617256618,20115.8546183521,16783.9741308226,30731.5359310932,-6001.57984460749,19949.1416448782,0.0125641715254618,NA,0,12748.6171039032,0,9289.33784164364,0,9289.33784164364,0,0,12748.6171039032,NA,NA,NA
"Female",2000,"Not married or cohabiting:One earner",19439.6617256618,20115.8546183521,16783.9741308226,30731.5359310932,-6001.57984460749,19949.1416448782,0.249819902634125,0.840693342823224,25319.7989704569,19246.6711665699,28095.9577874172,26180.8482226746,0,-1915.10956474256,641092219.904348,0,13861.8220103676,NA,-231403989.178692,409688230.725637
"Female",2000,"Not married or cohabiting:Zero earners",19439.6617256618,20115.8546183521,16783.9741308226,30731.5359310932,-6001.57984460749,19949.1416448782,0.0457341340135672,NA,0,11377.5199183161,0,7139.3849211956,0,7139.3849211956,0,0,11377.5199183161,NA,NA,NA
"Male",2000,"Married or cohabiting:One earner",25832.8289028959,20320.2416253138,30329.562726275,32907.3238573452,-7948.40060462072,10526.1617356909,0.180537234777851,0.778385502409946,25659.5007576136,17767.3951450003,25812.2186940168,25313.1759928096,2609.4820413146,-3108.52474252181,658409979.129972,9439.82214325734,12974.0424663589,-67356523.7105866,-236185567.325976,354867888.093398
"Male",2000,"Married or cohabiting:Two earners",25832.8289028959,20320.2416253138,30329.562726275,32907.3238573452,-7948.40060462072,10526.1617356909,0.564530007364848,0.790928760607495,21397.9752591239,18937.3179331394,29759.7936900535,37193.3906478767,17811.3704011683,-10377.773443345,457873345.190078,15150.1487547665,13803.7332947003,69671094.8774133,-207044081.5722,320500358.49532
"Male",2000,"Married or cohabiting:Zero earners",25832.8289028959,20320.2416253138,30329.562726275,32907.3238573452,-7948.40060462072,10526.1617356909,0.0135229407018864,NA,0,12719.7560646968,0,9270.28951860906,0,9270.28951860906,0,0,12719.7560646968,NA,NA,NA
"Male",2000,"Not married or cohabiting:One earner",25832.8289028959,20320.2416253138,30329.562726275,32907.3238573452,-7948.40060462072,10526.1617356909,0.215440733752374,0.894875072893114,32279.5115239113,21852.6629935996,41167.7004356474,32433.020637395,0,-8734.67979825235,1041966864.22232,0,16032.0930016797,NA,-410727995.162497,631238869.05984
"Male",2000,"Not married or cohabiting:Zero earners",25832.8289028959,20320.2416253138,30329.562726275,32907.3238573452,-7948.40060462072,10526.1617356909,0.0259690834030413,NA,0,13715.2743228834,0,8772.4553415068,0,8772.4553415068,0,0,13715.2743228834,NA,NA,NA
"Female",2010,"Married or cohabiting:One earner",21047.0417467281,21705.0513671628,17411.3977863795,31206.2989579008,-4966.34406452618,18761.2452360474,0.187981325447583,0.151781006998607,10668.5825030411,18025.9743853744,3492.07475678321,25986.2575468082,24373.7351392777,-1879.55234925267,113818652.624194,25628.2751376468,10773.6438405542,-85114908.1287323,485503.040229457,29189247.5356909
"Female",2010,"Married or cohabiting:Two earners",21047.0417467281,21705.0513671628,17411.3977863795,31206.2989579008,-4966.34406452618,18761.2452360474,0.471016083553092,0.655486452701061,16733.3741173754,20356.7198097024,19990.2947624049,40135.2538538835,30103.9363486181,-9958.97725713947,280005809.35205,22348.8907466524,12976.1790167221,78223148.2124591,-134946275.478467,223282682.086037
"Female",2010,"Married or cohabiting:Zero earners",21047.0417467281,21705.0513671628,17411.3977863795,31206.2989579008,-4966.34406452618,18761.2452360474,0.0178149135607934,NA,0,12574.4385295385,0,7758.91975186421,0,7758.91975186421,0,0,12574.4385295385,NA,NA,NA
"Female",2010,"Not married or cohabiting:One earner",21047.0417467281,21705.0513671628,17411.3977863795,31206.2989579008,-4966.34406452618,18761.2452360474,0.256614510772778,0.896243062181006,27384.1980862597,20370.7145171851,28600.1075109742,26570.2879075082,0,-2029.81960346606,749894304.827509,0,12843.1925941462,NA,-249937945.448594,499956359.378918
"Female",2010,"Not married or cohabiting:Zero earners",21047.0417467281,21705.0513671628,17411.3977863795,31206.2989579008,-4966.34406452618,18761.2452360474,0.0665731666657525,NA,0,11149.6241867199,0,6916.77809611139,0,6916.77809611139,0,0,11149.6241867199,NA,NA,NA
"Male",2010,"Married or cohabiting:One earner",26893.0182962393,22029.0501084816,29365.4136969798,33531.2685657074,-6700.92484666566,10866.7797153932,0.202962580182897,0.812474105988847,25624.1072335663,18022.4786436536,24340.0921504261,25970.6158601935,3506.62409092756,-1876.10038116014,656594871.517303,10686.0901270384,10767.9072692121,-85351556.4307873,-196034708.826909,375208606.259596
"Male",2010,"Married or cohabiting:Two earners",26893.0182962393,22029.0501084816,29365.4136969798,33531.2685657074,-6700.92484666566,10866.7797153932,0.50824760953051,0.808228834161291,22342.6325439581,20359.1352106439,30075.8640502646,40113.0668773749,19980.5489524048,-9943.34612529442,499193228.994337,16734.3817864906,12976.7774841922,78416433.1500122,-209965215.866747,367644446.277588
"Male",2010,"Married or cohabiting:Zero earners",26893.0182962393,22029.0501084816,29365.4136969798,33531.2685657074,-6700.92484666566,10866.7797153932,0.0194174671988973,NA,0,12509.8833884931,0,7717.6527603567,0,7717.6527603567,0,0,12509.8833884931,NA,NA,NA
"Male",2010,"Not married or cohabiting:One earner",26893.0182962393,22029.0501084816,29365.4136969798,33531.2685657074,-6700.92484666566,10866.7797153932,0.22931631010136,0.925291834495199,33304.7339807317,23464.6748615889,39854.5562681025,32276.034292937,0,-7578.52197516557,1109205305.52731,0,14614.8331561519,NA,-386103843.674686,723101461.852613
"Male",2010,"Not married or cohabiting:Zero earners",26893.0182962393,22029.0501084816,29365.4136969798,33531.2685657074,-6700.92484666566,10866.7797153932,0.0400560329863364,NA,0,12657.6592121658,0,8027.67094889521,0,8027.67094889521,0,0,12657.6592121658,NA,NA,NA
