"sex","decade","fam_structure","sigma_x","sigma_y","mu_x","mu_y","mu_other","mu_pn","pi_g","r_g","sigma_gx","sigma_gy","mu_gx","mu_gy","mu_g_pn","mu_g_oth","var_xg","sigma_gpartner","sigma_gother","cov_xg_partnerg","cov_xg_otherg","cov_xg_yg"
"Female",1990,"Married or cohabiting:Zero earners",16024.4155340004,18982.4629157277,13070.6663225518,26685.3803783513,-5221.02267968094,18835.7367354804,0.0133336387437091,NA,0,10318.9495411316,0,8032.33928613067,0,8032.33928613067,0,0,10318.9495411316,NA,NA,NA
"Female",1990,"Not married or cohabiting:One earner",16024.4155340004,18982.4629157277,13070.6663225518,26685.3803783513,-5221.02267968094,18835.7367354804,0.227352715835658,0.841753408203848,21457.6371125699,16804.3228189254,24328.2985270219,22951.6041373577,0,-1376.69438966424,460430190.454735,0,11652.2436399707,NA,-156909853.44866,303520337.00608
"Female",1990,"Not married or cohabiting:Zero earners",16024.4155340004,18982.4629157277,13070.6663225518,26685.3803783513,-5221.02267968094,18835.7367354804,0.0531828558290969,NA,0,10784.829001655,0,6344.55980138955,0,6344.55980138955,0,0,10784.829001655,NA,NA,NA
"Male",1990,"Married or cohabiting:One earner",24071.185106733,19757.4191459561,27753.7684001069,28909.5530797958,-7072.01164983057,8227.79632951951,0.197355222619344,0.873892044367021,24359.5937371281,18172.7349244068,26046.717007347,23998.1496908031,1374.37423543101,-3422.94155197491,593389807.037933,5425.75146244532,10232.3308038772,-35797938.1603416,-170736954.294842,386854914.582742
"Male",1990,"Married or cohabiting:Two earners",24071.185106733,19757.4191459561,27753.7684001069,28909.5530797958,-7072.01164983057,8227.79632951951,0.57042698014555,0.85469891646082,20427.016553086,18717.5543546467,26806.3054228404,31757.1618768683,13948.4222753516,-8997.56582132369,417263005.260049,12484.0862596018,10739.6493776595,63984820.2760357,-154459000.254875,326788825.281215
"Male",1990,"Married or cohabiting:Zero earners",24071.185106733,19757.4191459561,27753.7684001069,28909.5530797958,-7072.01164983057,8227.79632951951,0.0146412066181519,NA,0,10239.1600888999,0,7983.87082347613,0,7983.87082347613,0,0,10239.1600888999,NA,NA,NA
"Male",1990,"Not married or cohabiting:One earner",24071.185106733,19757.4191459561,27753.7684001069,28909.5530797958,-7072.01164983057,8227.79632951951,0.198502206293809,0.926449339781445,30169.5879448792,22084.254168736,36887.6147631868,29211.2074535981,0,-7676.4073095887,910204036.763801,0,12782.1061658071,NA,-292935996.30421,617268040.459589
"Male",1990,"Not married or cohabiting:Zero earners",24071.185106733,19757.4191459561,27753.7684001069,28909.5530797958,-7072.01164983057,8227.79632951951,0.0190743843231444,NA,0,11259.5703551825,0,7490.0623210004,0,7490.0623210004,0,0,11259.5703551825,NA,NA,NA
"Female",2000,"Married or cohabiting:One earner",21134.8879820745,22308.38147232,17281.6034079669,32081.1047094917,-6981.9786361285,21781.4799376533,0.170684875965794,0.107214287925289,9436.50414486997,20262.9722179042,2529.7081821129,27153.3202314565,29057.5191313384,-4433.90708199488,89047610.4761482,30711.4205050487,14983.9187429435,-73507046.6154303,4960053.96232232,20500617.8230396
"Female",2000,"Married or cohabiting:Two earners",21134.8879820745,22308.38147232,17281.6034079669,32081.1047094917,-6981.9786361285,21781.4799376533,0.526601369431463,0.611168876451132,17713.1798883029,21673.1083366868,18638.8324503464,38887.3171396865,31944.0887649201,-11695.60407558,313756741.755378,26198.714196496,17065.8521653606,98946558.2431697,-178075772.027639,234627527.970921
"Female",2000,"Married or cohabiting:Zero earners",21134.8879820745,22308.38147232,17281.6034079669,32081.1047094917,-6981.9786361285,21781.4799376533,0.0124180561270729,NA,0,13390.5700339353,0,9283.51906109445,0,9283.51906109445,0,0,13390.5700339353,NA,NA,NA
"Female",2000,"Not married or cohabiting:One earner",21134.8879820745,22308.38147232,17281.6034079669,32081.1047094917,-6981.9786361285,21781.4799376533,0.245581442580628,0.858670920007786,27025.9900300967,20209.7979412296,28644.6146492024,26567.933657531,0,-2076.68099167142,730404137.106886,0,14171.9962533148,NA,-261406841.042765,468997296.064113
"Female",2000,"Not married or cohabiting:Zero earners",21134.8879820745,22308.38147232,17281.6034079669,32081.1047094917,-6981.9786361285,21781.4799376533,0.044714255895043,NA,0,13274.1104043831,0,7345.63089816975,0,7345.63089816975,0,0,13274.1104043831,NA,NA,NA
"Male",2000,"Married or cohabiting:One earner",30022.8309633381,22838.0792428924,32354.5387613429,34357.7250077731,-9017.44736762626,11020.6336140565,0.183193247595058,0.827581475436271,30697.7344379457,20254.9553004688,29016.0430310787,27129.2408025539,2539.51210099723,-4426.3143295221,942350899.622639,9463.31191016327,14973.9629557911,-73686595.1167938,-354089669.446306,514574635.059525
"Male",2000,"Married or cohabiting:Two earners",30022.8309633381,22838.0792428924,32354.5387613429,34357.7250077731,-9017.44736762626,11020.6336140565,0.565940344289074,0.798395381174963,26175.7884348711,21677.245401629,31910.9881194058,38879.2617160148,18651.1038689553,-11682.8302723462,685171900.187134,17734.1644731176,17052.731942377,98878420.9654414,-331025620.757741,453024700.39485
"Male",2000,"Married or cohabiting:Zero earners",30022.8309633381,22838.0792428924,32354.5387613429,34357.7250077731,-9017.44736762626,11020.6336140565,0.0133255074781889,NA,0,13362.7097293034,0,9255.98011525865,0,9255.98011525865,0,0,13362.7097293034,NA,NA,NA
"Male",2000,"Not married or cohabiting:One earner",30022.8309633381,22838.0792428924,32354.5387613429,34357.7250077731,-9017.44736762626,11020.6336140565,0.211802720404864,0.892927164846835,36136.1125057318,24385.885776821,42394.545197798,33233.9849120749,0,-9160.56028572307,1305818627.0269,0,18076.9292867413,NA,-518961287.172293,786857339.854623
"Male",2000,"Not married or cohabiting:Zero earners",30022.8309633381,22838.0792428924,32354.5387613429,34357.7250077731,-9017.44736762626,11020.6336140565,0.0257381802328148,NA,0,14359.6717983641,0,8629.18320463745,0,8629.18320463745,0,0,14359.6717983641,NA,NA,NA
"Female",2010,"Married or cohabiting:One earner",23398.0907984819,25207.8696334835,18110.1623339563,33010.6313689444,-5689.87785694329,20590.3468919313,0.190719649765744,0.12794451738346,11409.6898982448,22308.5644878994,3534.15583929213,28352.2042096707,27611.2387625972,-2793.19039221868,130181023.57411,31510.5922575888,12524.4729426284,-97582423.9299697,-32395.0766348444,32566204.5675053
"Female",2010,"Married or cohabiting:Two earners",23398.0907984819,25207.8696334835,18110.1623339563,33010.6313689444,-5689.87785694329,20590.3468919313,0.473968219640319,0.668896597989966,19413.7561629896,24548.1139922648,20973.0717481417,42315.6581255753,32332.0013252358,-10989.4149478023,376893928.356017,27016.5007961613,15265.972506598,130171594.198112,-188288735.527251,318776787.026859
"Female",2010,"Married or cohabiting:Zero earners",23398.0907984819,25207.8696334835,18110.1623339563,33010.6313689444,-5689.87785694329,20590.3468919313,0.0176999114903026,NA,0,11987.3316647661,0,7591.2751543182,0,7591.2751543182,0,0,11987.3316647661,NA,NA,NA
"Female",2010,"Not married or cohabiting:One earner",23398.0907984819,25207.8696334835,18110.1623339563,33010.6313689444,-5689.87785694329,20590.3468919313,0.252507184293979,0.894631235636151,30740.649759474,23217.8259580091,29684.5411118558,27569.6477550674,0,-2114.89335678842,944987547.634649,0,14387.5917670514,NA,-306461451.136787,638526096.497858
"Female",2010,"Not married or cohabiting:Zero earners",23398.0907984819,25207.8696334835,18110.1623339563,33010.6313689444,-5689.87785694329,20590.3468919313,0.0651050348096554,NA,0,10991.6349528436,0,6929.3065226359,0,6929.3065226359,0,0,10991.6349528436,NA,NA,NA
"Male",2010,"Married or cohabiting:One earner",31418.0248663097,25679.2619712218,31539.3153847849,35428.2383524413,-7538.66270903372,11427.5856766901,0.205468881416943,0.855573260773675,31490.5686875254,22294.6889902419,27562.081074921,28333.0896721236,3554.44893095548,-2783.44033375286,991655916.263758,11442.1792687782,12521.1826762546,-97968012.8428972,-293013500.896432,600674402.524437
"Male",2010,"Married or cohabiting:Two earners",31418.0248663097,25679.2619712218,31539.3153847849,35428.2383524413,-7538.66270903372,11427.5856766901,0.510292676785213,0.82854738576932,27011.4367576268,24548.5839926221,32300.1417855545,42292.2204571482,20962.9836316377,-10970.9049600441,729617715.711273,19412.7358835177,15269.7331265356,130221654.391545,-310435792.814457,549403577.288352
"Male",2010,"Married or cohabiting:Zero earners",31418.0248663097,25679.2619712218,31539.3153847849,35428.2383524413,-7538.66270903372,11427.5856766901,0.0192229916318553,NA,0,11929.99752225,0,7549.10205673502,0,7549.10205673502,0,0,11929.99752225,NA,NA,NA
"Male",2010,"Not married or cohabiting:One earner",31418.0248663097,25679.2619712218,31539.3153847849,35428.2383524413,-7538.66270903372,11427.5856766901,0.225745161099859,0.937707727159725,38023.9059885229,26668.0873499541,41611.6986018141,33499.761558765,0,-8111.93704304905,1445817426.62403,0,15977.6857440524,NA,-494958492.727472,950858933.896556
"Male",2010,"Not married or cohabiting:Zero earners",31418.0248663097,25679.2619712218,31539.3153847849,35428.2383524413,-7538.66270903372,11427.5856766901,0.0392702890661296,NA,0,13331.5961795152,0,8090.9598110081,0,8090.9598110081,0,0,13331.5961795152,NA,NA,NA
