"sex","decade","fam_structure","sigma_x","sigma_y","mu_x","mu_y","mu_other","mu_pn","pi_g","r_g","sigma_gx","sigma_gy","mu_gx","mu_gy","mu_g_pn","mu_g_oth","var_xg","sigma_gpartner","sigma_gother","cov_xg_partnerg","cov_xg_otherg","cov_xg_yg"
"Female",1980,"Married or cohabiting:One earner",11550.5880630084,13003.1796194325,7516.07820449815,18703.6620566507,-3244.83173463035,14432.4155867829,0.25528742349691,-0.00626154582215268,2764.592381761,12129.9029951389,515.885235492754,17463.4144795288,19964.068810605,-3016.53956656897,7648491.37284154,18067.0252778677,7867.24961734544,-10318491.3609186,2457226.58156603,-212773.406510997
"Female",1980,"Married or cohabiting:Two earners",11550.5880630084,13003.1796194325,7516.07820449815,18703.6620566507,-3244.83173463035,14432.4155867829,0.416782348024138,0.52242575135518,8125.41719000396,11441.3452063317,9157.81068332848,24305.8831125011,22421.3700431471,-7273.29761397445,66033991.3130886,15961.4679938053,8693.01984427148,17451957.7279386,-34903575.2835332,48582373.7574925
"Female",1980,"Married or cohabiting:Zero earners",11550.5880630084,13003.1796194325,7516.07820449815,18703.6620566507,-3244.83173463035,14432.4155867829,0.078872113507516,NA,0,6658.06885340179,0,3483.97286733499,0,3483.97286733499,0,0,6658.06885340179,NA,NA,NA
"Female",1980,"Not married or cohabiting:One earner",11550.5880630084,13003.1796194325,7516.07820449815,18703.6620566507,-3244.83173463035,14432.4155867829,0.195990361574707,0.853098778638187,17557.6506131553,12553.0611163177,18205.5424593172,17997.005583442,0,-208.536875875174,308652009.582977,0,9474.33164420545,NA,-120341181.883601,188310827.699373
"Female",1980,"Not married or cohabiting:Zero earners",11550.5880630084,13003.1796194325,7516.07820449815,18703.6620566507,-3244.83173463035,14432.4155867829,0.0530677533967294,NA,0,6095.84394466388,0,6009.94999885497,0,6009.94999885497,0,0,6095.84394466388,NA,NA,NA
"Male",1980,"Married or cohabiting:One earner",20189.6796212056,13980.4815795946,20916.6632755485,20332.7413077723,-4932.08072467551,4348.1587568993,0.279419077089275,0.910436079748434,18065.7867033392,12129.9665793919,19940.3746119083,17452.5297153905,518.883523644127,-3006.72842016192,326386928.855268,2779.79909415309,7867.43713431038,-10366112.5560849,-116507391.896083,199513424.403097
"Male",1980,"Married or cohabiting:Two earners",20189.6796212056,13980.4815795946,20916.6632755485,20332.7413077723,-4932.08072467551,4348.1587568993,0.457737755885434,0.858827320716982,15986.071303272,11459.9897447164,22404.5748400832,24322.0641059245,9183.83784797657,-7266.34858213531,255585696.786101,8139.34873860421,8706.02057839007,17460610.9154879,-115695270.999719,157351036.701855
"Male",1980,"Married or cohabiting:Zero earners",20189.6796212056,13980.4815795946,20916.6632755485,20332.7413077723,-4932.08072467551,4348.1587568993,0.0865601112805036,NA,0,6660.1828787538,0,3488.60758317079,0,3488.60758317079,0,0,6660.1828787538,NA,NA,NA
"Male",1980,"Not married or cohabiting:One earner",20189.6796212056,13980.4815795946,20916.6632755485,20332.7413077723,-4932.08072467551,4348.1587568993,0.158523114183509,0.946823835432779,28876.551716159,17308.5369828766,32167.8385306609,24681.1866482864,0,-7486.65188237454,834077297.817527,0,13673.8290166037,NA,-360726040.922411,473351256.895109
"Male",1980,"Not married or cohabiting:Zero earners",20189.6796212056,13980.4815795946,20916.6632755485,20332.7413077723,-4932.08072467551,4348.1587568993,0.0177599415612782,NA,0,10800.8494028971,0,6466.57459505108,0,6466.57459505108,0,0,10800.8494028971,NA,NA,NA
