"sex","decade","fam_structure","sigma_x","sigma_y","mu_x","mu_y","mu_other","mu_pn","pi_g","r_g","sigma_gx","sigma_gy","mu_gx","mu_gy","mu_g_pn","mu_g_oth","var_xg","sigma_gpartner","sigma_gother","cov_xg_partnerg","cov_xg_otherg","cov_xg_yg"
"Male",1990,"Not married or cohabiting:One earner",24232.3739480336,19904.5712342619,27800.7243701993,28965.2423036836,-7109.39669069947,8273.9146241837,0.198393941405977,0.923212624287318,30017.6848493478,22108.1044309492,36939.0461163918,29245.7834821182,0,-7693.26263427363,901261400.363274,0,12823.1874819251,NA,-288428644.870014,612832755.493259
"Male",1990,"Not married or cohabiting:Zero earners",24232.3739480336,19904.5712342619,27800.7243701993,28965.2423036836,-7109.39669069947,8273.9146241837,0.0191932439929626,NA,0,11954.4017385697,0,7636.75034486757,0,7636.75034486757,0,0,11954.4017385697,NA,NA,NA
"Female",2000,"Married or cohabiting:One earner",20957.7375724926,22289.222961983,17227.5432113257,32043.3687569218,-6921.16714637126,21736.9926919673,0.170654313792741,0.110722914203579,9616.08205215496,20259.7025771447,2588.19599916634,27211.1211578419,29032.5948605387,-4409.66970186308,92534945.8303058,30595.3901435811,15076.1036379421,-75141062.8021898,4238370.20907119,21632253.2371865
"Female",2000,"Married or cohabiting:Two earners",20957.7375724926,22289.222961983,17227.5432113257,32043.3687569218,-6921.16714637126,21736.9926919673,0.526816490173867,0.604683056773882,17403.3053313045,21627.6802151361,18550.376130614,38780.8789059058,31856.3673084696,-11625.8645331778,302911906.976628,26090.163046778,16999.5350853081,96942553.8383106,-172243396.478093,227611064.336858
"Female",2000,"Married or cohabiting:Zero earners",20957.7375724926,22289.222961983,17227.5432113257,32043.3687569218,-6921.16714637126,21736.9926919673,0.012299924310742,NA,0,13875.4324555826,0,9385.0229498052,0,9385.0229498052,0,0,13875.4324555826,NA,NA,NA
"Female",2000,"Not married or cohabiting:One earner",20957.7375724926,22289.222961983,17227.5432113257,32043.3687569218,-6921.16714637126,21736.9926919673,0.245604184999585,0.849512345461197,26917.8858777596,20409.8285812983,28554.9389390157,26592.6553685734,0,-1962.28357044233,724655127.097452,0,14413.0322819341,NA,-257909084.134331,466746042.963115
"Female",2000,"Not married or cohabiting:Zero earners",20957.7375724926,22289.222961983,17227.5432113257,32043.3687569218,-6921.16714637126,21736.9926919673,0.0446250867230652,NA,0,12181.0614010294,0,7228.84145230047,0,7228.84145230047,0,0,12181.0614010294,NA,NA,NA
"Male",2000,"Married or cohabiting:One earner",29947.8653633752,22766.2743085369,32338.9121896428,34337.0027246258,-8984.76704179431,10982.8575767774,0.18309609163856,0.821023657487308,30575.383130013,20249.808636375,28985.8009301922,27185.4562618847,2598.85219841256,-4399.19686672008,934908891.801783,9639.49179951363,15065.9423082116,-75328605.7710967,-351221336.962307,508358949.068374
"Male",2000,"Married or cohabiting:Two earners",29947.8653633752,22766.2743085369,32338.9121896428,34337.0027246258,-8984.76704179431,10982.8575767774,0.566098884136055,0.797817726358197,26075.2508063938,21639.7693754936,31829.0698813888,38776.4007957493,18560.3997235175,-11613.0688091571,679951380.575868,17416.071903575,16994.4346550914,96858991.6607102,-326612784.633032,450197587.603562
"Male",2000,"Married or cohabiting:Zero earners",29947.8653633752,22766.2743085369,32338.9121896428,34337.0027246258,-8984.76704179431,10982.8575767774,0.0132062894486572,NA,0,13845.432513651,0,9361.76418531414,0,9361.76418531414,0,0,13845.432513651,NA,NA,NA
