"sex","decade","fam_structure","sigma_x","sigma_y","mu_x","mu_y","mu_other","mu_pn","pi_g","r_g","sigma_gx","sigma_gy","mu_gx","mu_gy","mu_g_pn","mu_g_oth","var_xg","sigma_gpartner","sigma_gother","cov_xg_partnerg","cov_xg_otherg","cov_xg_yg"
"Female",1980,"Married or cohabiting:One earner",11741.8161091303,14232.7824576049,7587.78499876505,19403.6865467384,-3360.25690846663,15176.15845644,0.253145129868242,0.0279357176715028,3417.45491685394,13488.2534639746,557.133921258438,18447.1322755637,21289.656554812,-3399.65820050674,11678998.1087292,19636.4649543054,8301.83479955261,-11861190.2555765,1469902.96826129,1287710.8214141
"Female",1980,"Married or cohabiting:Two earners",11741.8161091303,14232.7824576049,7587.78499876505,19403.6865467384,-3360.25690846663,15176.15845644,0.416980351560154,0.519459980536866,8743.1155734309,12970.0741235577,9422.1093709356,25281.7365168903,23470.6156930513,-7610.98854709657,76442069.9303699,17907.1707369046,9830.21456780722,25362916.4875264,-42898818.3375202,58906168.0803712
"Female",1980,"Married or cohabiting:Zero earners",11741.8161091303,14232.7824576049,7587.78499876505,19403.6865467384,-3360.25690846663,15176.15845644,0.0850258179215021,NA,0,8774.29129076397,0,4262.00913399305,0,4262.00913399305,0,0,8774.29129076397,NA,NA,NA
"Female",1980,"Not married or cohabiting:One earner",11741.8161091303,14232.7824576049,7587.78499876505,19403.6865467384,-3360.25690846663,15176.15845644,0.192633623375313,0.822030442294294,17541.1835026575,13286.5403647295,18262.2053219083,18262.0252633477,0,-0.180058560565403,307693118.673905,0,10052.7480398854,NA,-116109353.481869,191583765.192034
"Female",1980,"Not married or cohabiting:Zero earners",11741.8161091303,14232.7824576049,7587.78499876505,19403.6865467384,-3360.25690846663,15176.15845644,0.0522150772747879,NA,0,6204.17083347095,0,5968.32519050317,0,5968.32519050317,0,0,6204.17083347095,NA,NA,NA
"Male",1980,"Married or cohabiting:One earner",21619.5566872211,15340.0083997805,21708.9594519929,21115.9984196238,-5065.2116912978,4472.25065892868,0.276403033313665,0.913549761722699,19633.1517417832,13484.7033665612,21262.8830587592,18434.0218755957,559.399463011588,-3388.26064617501,385460647.315885,3426.51200327894,8303.31040509047,-11894445.7821712,-131706435.036078,241859766.497628
"Male",1980,"Married or cohabiting:Two earners",21619.5566872211,15340.0083997805,21708.9594519929,21115.9984196238,-5065.2116912978,4472.25065892868,0.456855686191343,0.863849940644056,17926.6783734076,12987.2583853492,23452.6946572399,25298.6186054136,9450.75454026396,-7604.83059209027,321365797.5036,8766.19638095359,9841.92916664268,25343621.481126,-145589254.485584,201120164.499133
"Male",1980,"Married or cohabiting:Zero earners",21619.5566872211,15340.0083997805,21708.9594519929,21115.9984196238,-5065.2116912978,4472.25065892868,0.0930648069062642,NA,0,8780.99299440817,0,4264.23290719525,0,4264.23290719525,0,0,8780.99299440817,NA,NA,NA
"Male",1980,"Not married or cohabiting:One earner",21619.5566872211,15340.0083997805,21708.9594519929,21115.9984196238,-5065.2116912978,4472.25065892868,0.156407445245775,0.938438027033638,30093.5984522792,18764.39684026,32717.9895998396,25243.4679485718,0,-7474.52165126776,905624667.80702,0,14066.8920338031,NA,-375699765.259464,529924902.547544
"Male",1980,"Not married or cohabiting:Zero earners",21619.5566872211,15340.0083997805,21708.9594519929,21115.9984196238,-5065.2116912978,4472.25065892868,0.0172690283429532,NA,0,13505.110139233,0,6824.05222447001,0,6824.05222447001,0,0,13505.110139233,NA,NA,NA
"Female",1990,"Married or cohabiting:One earner",15869.7658292492,18979.5536964629,13052.1954652184,26682.1759063774,-5263.51832343812,18893.4987645971,0.181272504866353,0.0145633703949513,5441.26169703161,18622.2648794632,1363.71968612684,24109.9436187442,26240.7010228508,-3494.47709023348,29607328.8555833,25045.2656783938,10256.7279991972,-35784961.9625907,7653319.28217024,1475686.17516255
"Female",1990,"Married or cohabiting:Two earners",15869.7658292492,18979.5536964629,13052.1954652184,26682.1759063774,-5263.51832343812,18893.4987645971,0.524820118684594,0.607547213594118,12665.5210150434,18713.6813283416,13962.7278992177,31812.5175286446,26936.4314694495,-9086.64184002255,160415422.582505,20548.075274029,10692.2478228063,63924646.0075893,-80340124.6829388,143999943.907155
"Female",1990,"Married or cohabiting:Zero earners",15869.7658292492,18979.5536964629,13052.1954652184,26682.1759063774,-5263.51832343812,18893.4987645971,0.0133937923659354,NA,0,10410.8313145237,0,8156.30579546061,0,8156.30579546061,0,0,10410.8313145237,NA,NA,NA
"Female",1990,"Not married or cohabiting:One earner",15869.7658292492,18979.5536964629,13052.1954652184,26682.1759063774,-5263.51832343812,18893.4987645971,0.226010668381857,0.836032167589741,20745.4026454921,16348.9785325778,24233.6793557757,22869.6007209892,0,-1364.0786347865,430371730.923591,0,11425.988771491,NA,-146817925.635571,283553805.288022
"Female",1990,"Not married or cohabiting:Zero earners",15869.7658292492,18979.5536964629,13052.1954652184,26682.1759063774,-5263.51832343812,18893.4987645971,0.0545029157012607,NA,0,10441.4626903069,0,6198.55275925794,0,6198.55275925794,0,0,10441.4626903069,NA,NA,NA
"Male",1990,"Married or cohabiting:One earner",24145.6963425853,19779.9220618766,27813.358192274,28953.6224463586,-7125.05140609432,8265.31566017896,0.196518529793566,0.883117584690877,25039.1846199913,18602.233280111,26163.0555842607,24064.5957100569,1375.88354373109,-3474.34341793492,626960766.43401,5466.57677452036,10251.6688734291,-35997319.0336485,-179620740.952311,411342706.448048
"Male",1990,"Married or cohabiting:Two earners",24145.6963425853,19779.9220618766,27813.358192274,28953.6224463586,-7125.05140609432,8265.31566017896,0.571188380622987,0.855509853420431,20526.5639306682,18702.5706085364,26874.5201442993,31803.746916891,13997.0092533707,-9067.78248077905,421339826.799809,12682.6855208382,10682.2213877563,63928574.174104,-156838586.364307,328429814.609604
"Male",1990,"Married or cohabiting:Zero earners",24145.6963425853,19779.9220618766,27813.358192274,28953.6224463586,-7125.05140609432,8265.31566017896,0.0147141159056921,NA,0,10339.7466302357,0,8110.33380852231,0,8110.33380852231,0,0,10339.7466302357,NA,NA,NA
"Male",1990,"Not married or cohabiting:One earner",24145.6963425853,19779.9220618766,27813.358192274,28953.6224463586,-7125.05140609432,8265.31566017896,0.198682797958409,0.924636889949797,29752.6447830657,21854.7362033903,36849.7897550152,29161.8775540617,0,-7687.91220095349,885219871.587288,0,12664.3043629196,NA,-283987491.032083,601232380.5552
"Male",1990,"Not married or cohabiting:Zero earners",24145.6963425853,19779.9220618766,27813.358192274,28953.6224463586,-7125.05140609432,8265.31566017896,0.0188961757193455,NA,0,11938.7133916837,0,7686.89720305463,0,7686.89720305463,0,0,11938.7133916837,NA,NA,NA
"Female",2000,"Married or cohabiting:One earner",21042.8726530231,22406.8261144008,17249.2173358282,32075.2456211564,-6941.63470349633,21767.6629888246,0.17057866615289,0.104645017319826,9544.54873082068,20495.9821238225,2620.62073624149,27319.6949394005,29099.0058894964,-4399.93168633741,91098410.4750107,30725.1425702602,15160.270000381,-76257461.0588451,5630221.64998525,20471171.0661496
"Female",2000,"Married or cohabiting:Two earners",21042.8726530231,22406.8261144008,17249.2173358282,32075.2456211564,-6941.63470349633,21767.6629888246,0.526911933701427,0.60325753903902,17416.6863372978,21658.3965486788,18525.320889241,38739.7343939288,31891.4647838308,-11677.051279143,303340962.971817,26178.9777055188,17013.5836556672,96837818.9797046,-172619481.667221,227559300.284323
"Female",2000,"Married or cohabiting:Zero earners",21042.8726530231,22406.8261144008,17249.2173358282,32075.2456211564,-6941.63470349633,21767.6629888246,0.0122864009019396,NA,0,12747.6106807369,0,9037.47377351679,0,9037.47377351679,0,0,12747.6106807369,NA,NA,NA
"Female",2000,"Not married or cohabiting:One earner",21042.8726530231,22406.8261144008,17249.2173358282,32075.2456211564,-6941.63470349633,21767.6629888246,0.245827023564767,0.842944211792958,27156.8089422338,20763.5117658365,28642.0206853419,26712.723622048,0,-1929.29706329387,737492271.92499,0,14764.5714521349,NA,-262180710.62008,475311561.304903
"Female",2000,"Not married or cohabiting:Zero earners",21042.8726530231,22406.8261144008,17249.2173358282,32075.2456211564,-6941.63470349633,21767.6629888246,0.0443959756789768,NA,0,12736.6599831031,0,7318.51857960896,0,7318.51857960896,0,0,12736.6599831031,NA,NA,NA
"Male",2000,"Married or cohabiting:One earner",30056.5935195297,22882.3654364213,32396.1580646801,34355.5284046332,-9015.94017655371,10975.3105165068,0.183018739015791,0.819293016468907,30733.0377918465,20501.1439598338,29062.7559902005,27299.1039577021,2630.27076844492,-4393.92280094336,944519611.915066,9561.66519239275,15159.7835884278,-76442920.3519928,-351870941.009328,516205750.553749
"Male",2000,"Married or cohabiting:Two earners",30056.5935195297,22882.3654364213,32396.1580646801,34355.5284046332,-9015.94017655371,10975.3105165068,0.566179833845943,0.798618770786428,26172.260784136,21690.4470915443,31868.0545477808,38739.0751701254,18534.6087053523,-11663.5880830077,684987234.552824,17424.6009606087,17030.032699096,96662923.7521603,-328283835.363504,453366322.941511
"Male",2000,"Married or cohabiting:Zero earners",30056.5935195297,22882.3654364213,32396.1580646801,34355.5284046332,-9015.94017655371,10975.3105165068,0.0132019221434665,NA,0,12715.0095374092,0,9010.50444925643,0,9010.50444925643,0,0,12715.0095374092,NA,NA,NA
"Male",2000,"Not married or cohabiting:One earner",30056.5935195297,22882.3654364213,32396.1580646801,34355.5284046332,-9015.94017655371,10975.3105165068,0.211813413531807,0.892387870122197,36183.9702611604,24457.4269284953,42651.1198301301,33438.0469657697,0,-9213.0728643604,1309279703.86054,0,18110.1668913307,NA,-519546058.364849,789733645.495708
"Male",2000,"Not married or cohabiting:Zero earners",30056.5935195297,22882.3654364213,32396.1580646801,34355.5284046332,-9015.94017655371,10975.3105165068,0.025786091462992,NA,0,15065.7223128778,0,8702.94093696067,0,8702.94093696067,0,0,15065.7223128778,NA,NA,NA
"Female",2010,"Married or cohabiting:One earner",23167.8766681013,25066.5593317494,18038.3963350079,32896.6170407474,-5632.47522618294,20490.6959319224,0.190300425317152,0.135317366932461,11515.5439993425,22227.8248094697,3536.75879748372,28207.2251118173,27404.6429623597,-2734.17664802613,132607753.600792,31288.062037714,12465.8410708341,-96923615.3013811,-1047561.54415077,34636576.7552598
"Female",2010,"Married or cohabiting:Two earners",23167.8766681013,25066.5593317494,18038.3963350079,32896.6170407474,-5632.47522618294,20490.6959319224,0.474584856118907,0.665868020304597,19126.309321012,24327.3957357578,20963.156458519,42244.5790239613,32187.2485469561,-10905.8259815138,365815708.24303,26645.5388211959,15168.5813579981,125660790.244439,-181652572.740946,309823925.746515
"Female",2010,"Married or cohabiting:Zero earners",23167.8766681013,25066.5593317494,18038.3963350079,32896.6170407474,-5632.47522618294,20490.6959319224,0.017510804231193,NA,0,10902.7989118119,0,7343.13301915242,0,7343.13301915242,0,0,10902.7989118119,NA,NA,NA
"Female",2010,"Not married or cohabiting:One earner",23167.8766681013,25066.5593317494,18038.3963350079,32896.6170407474,-5632.47522618294,20490.6959319224,0.252063310057958,0.891146743974967,30477.0891832752,23096.6710506643,29423.3739858169,27389.0465574592,0,-2034.32742835774,928852965.08531,0,14412.4386600782,NA,-301557569.796617,627295395.288692
"Female",2010,"Not married or cohabiting:Zero earners",23167.8766681013,25066.5593317494,18038.3963350079,32896.6170407474,-5632.47522618294,20490.6959319224,0.0655406042747899,NA,0,10790.5485252323,0,6832.02043480451,0,6832.02043480451,0,0,10790.5485252323,NA,NA,NA
"Male",2010,"Married or cohabiting:One earner",31270.7036477105,25643.0532334116,31449.3915918934,35402.4128834939,-7480.62802748617,11433.6493190867,0.204995814431645,0.853103347735122,31268.7428161115,22212.8632185665,27353.2039434686,28184.704974043,3553.54009186613,-2722.0390612918,977734277.300125,11529.4835126152,12460.3839088129,-97200710.0673893,-287995019.137533,592538548.095204
"Male",2010,"Married or cohabiting:Two earners",31270.7036477105,25643.0532334116,31449.3915918934,35402.4128834939,-7480.62802748617,11433.6493190867,0.510957725225331,0.824613436372289,26635.3393575902,24326.4867468317,32153.311345274,42218.126850969,20951.2214912069,-10886.4059855119,709441302.693993,19123.0674786752,15171.2708367365,125757474.929641,-300895259.644856,534303517.978763
"Male",2010,"Married or cohabiting:Zero earners",31270.7036477105,25643.0532334116,31449.3915918934,35402.4128834939,-7480.62802748617,11433.6493190867,0.0190221457381537,NA,0,10850.6233057662,0,7301.8226529392,0,7301.8226529392,0,0,10850.6233057662,NA,NA,NA
"Male",2010,"Not married or cohabiting:One earner",31270.7036477105,25643.0532334116,31449.3915918934,35402.4128834939,-7480.62802748617,11433.6493190867,0.225715780111503,0.935880438638879,38225.4542869179,27036.4222049158,41703.4043614233,33637.0516544659,0,-8066.35270695741,1461185355.44125,0,16053.8763563885,NA,-493972087.932498,967213267.508741
"Male",2010,"Not married or cohabiting:Zero earners",31270.7036477105,25643.0532334116,31449.3915918934,35402.4128834939,-7480.62802748617,11433.6493190867,0.0393085344933672,NA,0,13861.3940586432,0,8183.42857162524,0,8183.42857162524,0,0,13861.3940586432,NA,NA,NA
