"sex","decade","fam_structure","sigma_x","sigma_y","mu_x","mu_y","mu_other","mu_pn","pi_g","r_g","sigma_gx","sigma_gy","mu_gx","mu_gy","mu_g_pn","mu_g_oth","var_xg","sigma_gpartner","sigma_gother","cov_xg_partnerg","cov_xg_otherg","cov_xg_yg"
"Female",1990,"Married or cohabiting:Two earners",16061.5215748105,19260.6355741851,13136.9668034227,26773.0159812577,-5270.72930940572,18906.7784872407,0.525385635012782,0.604585923846286,12817.1463793854,18967.3932390273,14028.5013486527,31901.4721471627,26986.3327987133,-9113.36200020334,164279241.310592,20821.9619390117,10829.0721387554,64734350.8514102,-82034004.7018885,146979587.46011
"Female",1990,"Married or cohabiting:Zero earners",16061.5215748105,19260.6355741851,13136.9668034227,26773.0159812577,-5270.72930940572,18906.7784872407,0.0134587001185086,NA,0,10124.4500941845,0,7925.7537383926,0,7925.7537383926,0,0,10124.4500941845,NA,NA,NA
"Female",1990,"Not married or cohabiting:One earner",16061.5215748105,19260.6355741851,13136.9668034227,26773.0159812577,-5270.72930940572,18906.7784872407,0.227342058972885,0.832101286196213,21064.7002340844,16753.5277858387,24291.5939668521,22924.333903945,0,-1367.26006290711,443721595.951837,0,11708.621614786,NA,-150066361.3996,293655234.552237
"Female",1990,"Not married or cohabiting:Zero earners",16061.5215748105,19260.6355741851,13136.9668034227,26773.0159812577,-5270.72930940572,18906.7784872407,0.0531408353313458,NA,0,13143.7736079568,0,6387.64970374427,0,6387.64970374427,0,0,13143.7736079568,NA,NA,NA
"Male",1990,"Married or cohabiting:One earner",24450.4796006609,20058.369734917,27847.7534969879,29017.189688863,-7137.87346752557,8307.30965940065,0.195889015253931,0.874078003786999,24763.7538389683,18542.9097588484,26094.203288519,24056.2571025249,1362.87445705179,-3400.82064304594,613243504.197017,5534.42320636689,10385.8593657797,-35563124.5280142,-176310706.867119,401369672.801879
"Male",1990,"Married or cohabiting:Two earners",24450.4796006609,20058.369734917,27847.7534969879,29017.189688863,-7137.87346752557,8307.30965940065,0.571711095391351,0.855108416557544,20808.7040717074,18954.8130066726,26924.593119035,31893.1798758656,14063.6373666847,-9095.05060985418,433002165.143893,12835.2632700474,10815.542696247,64666502.1765247,-160392449.234663,337276218.085757
"Male",1990,"Married or cohabiting:Zero earners",24450.4796006609,20058.369734917,27847.7534969879,29017.189688863,-7137.87346752557,8307.30965940065,0.0147792764340239,NA,0,10055.7957521723,0,7887.72816551351,0,7887.72816551351,0,0,10055.7957521723,NA,NA,NA
"Male",1990,"Not married or cohabiting:One earner",24450.4796006609,20058.369734917,27847.7534969879,29017.189688863,-7137.87346752557,8307.30965940065,0.197654325991818,0.927740777966507,30594.0519631301,22497.2387902939,37151.2085509226,29373.4909693478,0,-7777.71758157476,935996015.522706,0,12846.3139789935,NA,-297449022.591041,638546992.931674
"Male",1990,"Not married or cohabiting:Zero earners",24450.4796006609,20058.369734917,27847.7534969879,29017.189688863,-7137.87346752557,8307.30965940065,0.0199662869288766,NA,0,11378.5005326928,0,7451.35527560659,0,7451.35527560659,0,0,11378.5005326928,NA,NA,NA
"Female",2000,"Married or cohabiting:One earner",21082.9914377306,22277.9818157545,17246.7730845377,32042.7780950397,-6937.90199716178,21733.9070076638,0.170424642578369,0.115729461066733,9569.97657722461,19975.8637446511,2547.25324227257,27108.2872062923,29032.2202651016,-4471.18630108196,91584451.6886276,30753.9156245993,15060.9959708087,-73952419.9387531,4491801.29998881,22123833.0498627
"Female",2000,"Married or cohabiting:Two earners",21082.9914377306,22277.9818157545,17246.7730845377,32042.7780950397,-6937.90199716178,21733.9070076638,0.527115811724228,0.612294364308377,17637.8278685838,21677.1541269618,18578.6882860346,38790.8089766839,31845.1863373611,-11633.0656467119,311092971.92179,26055.524067722,16920.5958018982,95654047.3678421,-172643669.79293,234103349.49671
"Female",2000,"Married or cohabiting:Zero earners",21082.9914377306,22277.9818157545,17246.7730845377,32042.7780950397,-6937.90199716178,21733.9070076638,0.0122732603479086,NA,0,15984.1598970483,0,9749.70574979162,0,9749.70574979162,0,0,15984.1598970483,NA,NA,NA
"Female",2000,"Not married or cohabiting:One earner",21082.9914377306,22277.9818157545,17246.7730845377,32042.7780950397,-6937.90199716178,21733.9070076638,0.24537878541576,0.852002053258996,26970.9757885061,20402.6399210847,28606.9473879278,26624.9799837554,0,-1981.96740417236,727433534.984182,0,14353.514973929,NA,-258594605.670775,468838929.313399
"Female",2000,"Not married or cohabiting:Zero earners",21082.9914377306,22277.9818157545,17246.7730845377,32042.7780950397,-6937.90199716178,21733.9070076638,0.0448074999337347,NA,0,11792.6691789101,0,7202.88454328415,0,7202.88454328415,0,0,11792.6691789101,NA,NA,NA
"Male",2000,"Married or cohabiting:One earner",30072.8181186689,22827.2659763784,32382.238934832,34369.1495802074,-9010.83286586536,10997.7435112408,0.182842555352308,0.827797973480039,30740.277166902,19975.8684589595,28993.6700905155,27084.5740816828,2554.13259026363,-4463.22859909641,944964640.297954,9599.18668336973,15054.5146668801,-74053680.4244258,-362590246.043973,508320713.829548
"Male",2000,"Married or cohabiting:Two earners",30072.8181186689,22827.2659763784,32382.238934832,34369.1495802074,-9010.83286586536,10997.7435112408,0.566370805201438,0.792919962821859,26034.8858863133,21691.3469382986,31820.646806593,38789.8121990753,18593.3654860317,-11624.2000935494,677815283.113356,17680.7394344449,16914.8197408435,95555659.7843757,-325583870.821389,447787072.076358
"Male",2000,"Married or cohabiting:Zero earners",30072.8181186689,22827.2659763784,32382.238934832,34369.1495802074,-9010.83286586536,10997.7435112408,0.0131746448842397,NA,0,15952.5998299915,0,9728.15105094751,0,9728.15105094751,0,0,15952.5998299915,NA,NA,NA
"Male",2000,"Not married or cohabiting:One earner",30072.8181186689,22827.2659763784,32382.238934832,34369.1495802074,-9010.83286586536,10997.7435112408,0.212305281129048,0.902216290682791,36484.7813449032,24505.3452199738,42668.1654096652,33405.6784030127,0,-9262.48700665251,1331139269.7854,0,17842.5971958222,NA,-524492800.063837,806646469.721577
"Male",2000,"Not married or cohabiting:Zero earners",30072.8181186689,22827.2659763784,32382.238934832,34369.1495802074,-9010.83286586536,10997.7435112408,0.0253067134329665,NA,0,14752.8165906141,0,8975.98955897073,0,8975.98955897073,0,0,14752.8165906141,NA,NA,NA
"Female",2010,"Married or cohabiting:One earner",23262.3086153767,25142.1235075634,18114.8240458089,32970.3542801023,-5758.44452793269,20613.9747622262,0.190286860483789,0.123185001750119,11407.6210084779,22500.1363749512,3553.55919984084,28302.5497270446,27591.4700139034,-2842.47948669967,130133817.073065,31758.3127898281,12604.7096387652,-98047925.3549356,-467624.264911721,31618267.453218
"Female",2010,"Married or cohabiting:Two earners",23262.3086153767,25142.1235075634,18114.8240458089,32970.3542801023,-5758.44452793269,20613.9747622262,0.474631957691709,0.667029982184246,19302.6885673394,24453.1945101346,20939.0012812182,42262.1564704811,32369.6715068798,-11046.5163176168,372593785.927697,27136.4705839742,15173.0147729007,129292954.137246,-187040318.565734,314846421.49919
"Female",2010,"Married or cohabiting:Zero earners",23262.3086153767,25142.1235075634,18114.8240458089,32970.3542801023,-5758.44452793269,20613.9747622262,0.017467384301783,NA,0,11699.4727054249,0,7642.75096561102,0,7642.75096561102,0,0,11699.4727054249,NA,NA,NA
"Female",2010,"Not married or cohabiting:One earner",23262.3086153767,25142.1235075634,18114.8240458089,32970.3542801023,-5758.44452793269,20613.9747622262,0.25248320971262,0.902271441154181,30467.1825548629,23033.2336299887,29706.1704041669,27517.3766044441,0,-2188.79379972278,928249212.831344,0,13871.8110061581,NA,-295073250.984134,633175961.847202
"Female",2010,"Not married or cohabiting:Zero earners",23262.3086153767,25142.1235075634,18114.8240458089,32970.3542801023,-5758.44452793269,20613.9747622262,0.0651305878100989,NA,0,10577.3731392428,0,6826.38474099328,0,6826.38474099328,0,0,10577.3731392428,NA,NA,NA
"Male",2010,"Married or cohabiting:One earner",31360.420505209,25638.8634994342,31557.3522077866,35429.0112392265,-7553.12113012295,11424.7801615628,0.205002129007856,0.858023893221753,31738.7978615015,22485.5161203356,27545.6973431349,28282.2060456284,3569.16154552394,-2832.6528430304,1007351289.69325,11420.8322036463,12597.911581854,-98315046.9518655,-296696121.707798,612340121.033586
"Male",2010,"Married or cohabiting:Two earners",31360.420505209,25638.8634994342,31557.3522077866,35429.0112392265,-7553.12113012295,11424.7801615628,0.510999849229868,0.833041302050563,27127.9771403663,24449.1240487364,32341.8115253201,42237.7007712465,20925.8270077243,-11029.937761798,735927143.728235,19296.8468043844,15171.5882200042,129356324.620336,-312764427.724866,552519040.623693
"Male",2010,"Married or cohabiting:Zero earners",31360.420505209,25638.8634994342,31557.3522077866,35429.0112392265,-7553.12113012295,11424.7801615628,0.018972263764681,NA,0,11644.3032124558,0,7600.54267264546,0,7600.54267264546,0,0,11644.3032124558,NA,NA,NA
"Male",2010,"Not married or cohabiting:One earner",31360.420505209,25638.8634994342,31557.3522077866,35429.0112392265,-7553.12113012295,11424.7801615628,0.225859808876192,0.929967173749061,37455.2667885631,26494.816550495,41546.8552854501,33578.2891182289,0,-7968.5661672212,1402897010.20243,0,16097.4681288686,NA,-480025093.158993,922871917.043417
"Male",2010,"Not married or cohabiting:Zero earners",31360.420505209,25638.8634994342,31557.3522077866,35429.0112392265,-7553.12113012295,11424.7801615628,0.0391659491214039,NA,0,14618.2999331177,0,8156.43703533187,0,8156.43703533187,0,0,14618.2999331177,NA,NA,NA
